0.0	9999.0	0	10000	0.0
0.0029	9175.0795	795	9205	0.01
0.010200000000000015	8432.1465	1465	8535	0.02
0.01630000000000001	7820.2016	2016	7984	0.03
0.02560000000000001	7167.2576	2576	7424	0.04
0.017400000000000027	6690.3135	3135	6865	0.05
0.024800000000000044	6276.3475	3475	6525	0.06
0.021299999999999986	5869.3917	3917	6083	0.07
0.010000000000000009	5609.429	4290	5710	0.08
0.02410000000000001	5228.453	4530	5470	0.09
0.0049000000000000155	5101.4849	4849	5151	0.1
0.007199999999999984	4849.5078	5078	4922	0.11
0.013399999999999967	4561.5304	5304	4696	0.12
0.007199999999999984	4458.5613	5613	4387	0.13
0.000300000000000078	4238.5764	5764	4236	0.14
0.0010000000000000009	4137.5872	5872	4128	0.15
0.0039000000000000146	3971.6067	6067	3933	0.16
0.008299999999999974	3701.6215	6215	3785	0.17
0.0042999999999999705	3548.6408	6408	3592	0.18
0.0131	3410.6458	6458	3542	0.19
0.005699999999999927	3363.6579	6579	3421	0.2
0.0035000000000000586	3219.6745	6745	3255	0.21
0.0023000000000000798	3149.6827	6827	3173	0.22
0.0024000000000000687	3065.691	6910	3090	0.23
0.0041999999999999815	2959.6998	6998	3002	0.24
0.0046000000000000485	2909.7136	7136	2864	0.25
0.010400000000000076	2815.708	7080	2920	0.26
0.0024999999999999467	2717.7257	7257	2743	0.27
0.0010999999999999899	2724.7286	7286	2714	0.28
0.0014999999999999458	2589.7395	7395	2605	0.29
0.007499999999999951	2486.7438	7438	2562	0.3
0.0034999999999999476	2531.7503	7503	2497	0.31
0.0008000000000000229	2460.7547	7547	2453	0.32
0.007500000000000062	2311.7613	7613	2387	0.33
0.008399999999999963	2217.7698	7698	2302	0.34
9.999999999998899e-05	2287.7711	7711	2289	0.35
0.01090000000000002	2276.7832	7832	2168	0.36
0.0016000000000000458	2163.7852	7852	2148	0.37
0.01079999999999992	2071.782	7820	2180	0.38
0.0010999999999999899	2039.7949	7949	2051	0.39
0.006500000000000061	2061.8003	8003	1997	0.4
0.011099999999999999	1930.7958	7958	2042	0.41
0.0	1931.8068	8068	1932	0.42
0.008099999999999996	1848.807	8070	1930	0.43
0.007199999999999984	1891.818	8180	1820	0.44
0.0041999999999999815	1835.8206	8206	1794	0.45
0.00019999999999997797	1800.8197	8197	1803	0.46
0.008000000000000007	1814.8265	8265	1735	0.47
0.009300000000000086	1677.8229	8229	1771	0.48
0.005900000000000016	1728.833	8330	1670	0.49
0.0029000000000000137	1688.834	8340	1660	0.5
0.009299999999999975	1702.839	8390	1610	0.51
0.009599999999999942	1685.841	8410	1590	0.52
0.005700000000000038	1586.8356	8356	1644	0.53
0.011599999999999944	1530.8353	8353	1647	0.54
0.0043999999999999595	1587.8368	8368	1632	0.55
0.0010999999999999899	1519.8469	8469	1531	0.56
0.0039000000000000146	1514.8524	8524	1476	0.57
0.005699999999999927	1407.8535	8535	1465	0.58
0.006799999999999917	1506.8561	8561	1439	0.59
0.0006000000000000449	1428.8577	8577	1423	0.6
0.00539999999999996	1386.8559	8559	1441	0.61
0.008000000000000007	1375.8544	8544	1456	0.62
0.0024000000000000687	1377.8646	8646	1354	0.63
0.005699999999999927	1316.8626	8626	1374	0.64
0.0015000000000000568	1319.8695	8695	1305	0.65
0.005099999999999993	1343.8707	8707	1293	0.66
0.0043000000000000815	1326.8716	8716	1284	0.67
0.0005999999999999339	1314.8691	8691	1309	0.68
0.0026000000000000467	1272.8701	8701	1299	0.69
0.005099999999999993	1309.8741	8741	1259	0.7
0.0038000000000000256	1255.8782	8782	1218	0.71
0.0011999999999999789	1214.8773	8773	1227	0.72
0.0006000000000000449	1204.8801	8801	1199	0.73
0.0019000000000000128	1190.879	8790	1210	0.74
0.000200000000000089	1182.8815	8815	1185	0.75
0.0039000000000000146	1185.8853	8853	1147	0.76
0.0045000000000000595	1206.8838	8838	1162	0.77
0.005199999999999982	1149.8902	8902	1098	0.78
0.0029999999999998916	1113.8856	8856	1144	0.79
0.016900000000000026	1205.8963	8963	1037	0.8
0.00880000000000003	1144.8943	8943	1057	0.81
0.006900000000000017	1029.8901	8901	1099	0.82
0.0012999999999999678	1076.891	8910	1090	0.83
0.0004999999999999449	1038.8966	8966	1034	0.84
0.0039999999999998925	1093.8866	8866	1134	0.85
0.0041999999999999815	1047.8994	8994	1006	0.86
0.0038000000000000256	1021.894	8940	1060	0.87
0.0025000000000000577	1046.8978	8978	1022	0.88
0.0032000000000000917	981.8986	8986	1014	0.89
0.0019000000000000128	1016.9002	9002	998	0.9
0.008700000000000041	1036.905	9050	950	0.91
0.0021999999999999797	1029.8992	8992	1008	0.92
0.0018000000000000238	971.901	9010	990	0.93
0.0033000000000000806	953.9079	9079	921	0.94
0.0021999999999999797	978.9043	9043	957	0.95
0.0031999999999999806	970.9061	9061	939	0.96
0.0024999999999999467	940.9084	9084	916	0.97
0.0040000000000000036	950.9089	9089	911	0.98
0.014100000000000001	1003.9137	9137	863	0.99
0.00019999999999997797	889.9112	9112	888	1.0
0.00029999999999996696	922.9074	9074	926	1.01
0.0026000000000000467	917.9056	9056	944	1.02
0.0016000000000000458	874.9141	9141	859	1.03
0.0025000000000000577	868.9106	9106	894	1.04
0.0009000000000000119	890.9118	9118	882	1.05
0.0016999999999999238	891.9125	9125	875	1.06
0.0043999999999999595	813.9142	9142	858	1.07
0.0027000000000000357	855.9117	9117	883	1.08
0.010099999999999998	819.9079	9079	921	1.09
0.005800000000000027	807.9134	9134	866	1.1
0.0029000000000000137	818.9152	9152	848	1.11
