#Zaupanje 90% ----> s=7.779
1.7831887925283523	-22.251167535028475	-12.94696649540491	0.5054503095560243	-2.8838409028895144	0.981490116380233	0.5054503095560243
3.5663775850567045	-19.293388612050304	3.5003643510131592	0.44424627551228296	-8.646545069481597	2.0207197468646023	0.44424627551228296
5.349566377585057	-21.125267547988507	-3.6553869321628674	0.4246922202230476	-4.009516887460296	-0.32248781704040197	0.4246922202230476
7.132755170113409	-19.14836056225171	-0.6495177877415039	0.41791891359548045	-2.756541406061247	1.6856707248363725	0.41791891359548045
8.915943962641762	-21.435010033414375	2.356351356679861	0.4154954307154082	-1.893995982854176	1.6856707248363727	0.4154954307154082
10.699132755170114	-20.658520872481972	5.3622205011012225	0.4145943734916065	-1.0490898124406824	1.6856707248363725	0.4145943734916065
12.482321547698465	-19.220691749109236	8.368089645522584	0.41423043963737133	-0.40214931620971683	1.685670724836372	0.41423043963737144
14.265510340226818	-19.601227530203243	11.373958789943948	0.4140562608765903	-0.135024239865296	1.505196334324172	0.4140562608765903
16.04869913275517	-19.248939053838324	14.247419587557365	0.4139490756082505	-1.913053437973336	0.2931158171404755	0.4139490756082505
17.831887925283525	-21.186671059395895	12.404966663243941	0.4138655845220952	-1.8534236831142659	-0.9189647000432215	0.4138655845220952
19.615076717811874	-23.144106529614028	10.562513738930523	0.4137906053331293	-2.3805508410330467	-1.5090552171521363	0.4137906053331293
21.398265510340227	-28.67933525026084	7.072279982231402	0.4137188789087311	-2.5889329161710153	-2.03440328072167	0.4137188789087311
23.18145430286858	-31.630387229321563	3.128434803639844	0.41364862879207825	-2.6975931998511684	-2.349507981284742	0.41364862879207825
24.96464309539693	-37.24049407498516	-0.815410374951707	0.41357928834209395	-4.863385437919934	-3.7039598609368425	0.41357928834209395
26.747831887925283	-45.82020980454825	-10.069639279227523	0.413510703282763	-6.593154103391535	-5.888159197467006	0.413510703282763
28.531020680453636	-59.13526805162157	-22.338575050526956	0.41344285478007103	-9.224455692606822	-8.373705522402059	0.41344285478007103
30.31420947298199	-78.10649002813562	-39.8348825429116	0.41337576502756007	-12.475431105848612	-11.540158930029804	0.41337576502756007
32.09739826551034	-100.20300194994195	-63.607165817271934	0.4133094661265076	-14.678329678973572	-14.563204256649037	0.4133094661265076
33.88058705803869	-126.47118440859236	-91.97983427397912	0.41324399048993354	-14.755080545983231	-15.64273289697014	0.41324399048993354
35.66377585056705	-150.449656503068	-119.77507003712506	0.41317936830288493	-13.37971794249936	-14.63598879451013	0.41317936830288493
37.4469646430954	-173.2044130113862	-144.34818814936534	0.4131156271317471	-11.855008008041077	-12.89005409139346	0.4131156271317471
39.23015343562375	-193.2303254947959	-165.61982794241288	0.4130527920825564	-11.236118374294922	-11.593419998391589	0.4130527920825564
41.013342228152105	-213.4115818762115	-185.6845149235508	0.4129908860274729	-11.17343579709044	-11.22297706648017	0.4129908860274729
42.796531020680455	-231.48287567106814	-205.60292491656926	0.4129299297817648	-10.967945844186042	-11.024798946764477	0.4129299297817648
44.579719813208804	-250.20883600987543	-224.96282954876165	0.4128699422215893	-11.011347700521231	-10.986366773330985	0.4128699422215893
46.36290860573716	-269.1193627759083	-244.7290011893931	0.4128109403583377	-10.97327739856927	-11.025525488146762	0.4128109403583377
48.14609739826551	-288.295030098957	-264.3666309023343	0.41275293938654406	-10.569963585405407	-10.754674606257772	0.41275293938654406
49.92928619079386	-307.24947671183423	-283.0899362959967	0.4126959527180517	-10.738386160046694	-10.611601852120643	0.4126959527180517
51.71247498332222	-326.02558094873837	-302.09946171476815	0.41263999201074125	-11.370825625243421	-11.053860600048381	0.41263999201074125
53.495663775850566	-345.75714124332313	-322.4859878758622	0.41258506719683913	-11.488502043669593	-11.46295925656051	0.41258506719683913
55.27885256837892	-366.1148989115556	-343.08347183198464	0.4125311865136275	-11.346691509620575	-11.478626468063013	0.4125311865136275
57.06204136090727	-385.6052373855645	-363.48423075039113	0.4124783565379871	-11.133718851606087	-11.24695293029589	0.4124783565379871
58.84523015343562	-405.554559692667	-383.19309877278124	0.4124265822253481	-11.303150689845928	-11.189388501991488	0.4124265822253481
60.62841894596398	-425.5128951841466	-403.2390819717581	0.4123758669531227	-11.797746716125063	-11.614471067596824	0.4123758669531227
62.41160773849233	-446.6152485144644	-424.5409756908274	0.41232621256839447	-12.070026692278853	-12.104756060241542	0.41232621256839447
64.19479653102069	-467.68185718897007	-446.4270086388973	0.4122776194394822	-12.14516147263475	-12.276238443318348	0.4122776194394822
65.97798532354904	-488.4967443916893	-468.3179597128789	0.41223008651091503	-12.140236666976921	-12.231267397854893	0.41223008651091503
67.76117411607738	-509.5150335706722	-490.0290266051788	0.41218361136131565	-12.070845400383162	-12.132904879463183	0.41218361136131565
69.54436290860573	-530.3009395241277	-511.61848165673274	0.41213819026369175	-11.681107481390416	-11.782320743986716	0.41213819026369175
71.3275517011341	-549.9923452694871	-532.1936104948772	0.4120938182476418	-10.542714955824339	-10.890155935108012	0.4120938182476418
73.11074049366245	-567.9061165566934	-550.589785997849	0.41205048916300274	-9.543565589607587	-9.693626196649632	0.41205048916300274
74.8939292861908	-583.0356246586254	-567.0224742417446	0.4120081957444974	-6.906833539327457	-7.627417171906245	0.4120081957444974
76.67711807871915	-591.4164156215646	-577.7414179180236	0.4119669296769653	-1.7847742038871575	-3.2968396323821025	0.4119669296769653
78.4603068712475	-591.5882743382194	-578.3934794470083	0.41192668166079466	1.887815196830343	1.2051923465373306	0.41192668166079466
