omega	$N=5120$
1.844470496287612393e-01	1.271466496824723846e-01
1.846424384525205409e-01	1.280259674227248734e-01
1.848378272762798147e-01	1.289426554894862464e-01
1.850332161000390885e-01	1.298975690822452289e-01
1.852286049237983623e-01	1.308916047917099701e-01
1.854239937475576638e-01	1.319257022339588858e-01
1.856193825713169376e-01	1.330008457776215569e-01
1.858147713950762114e-01	1.341180663692314590e-01
1.860101602188354852e-01	1.352784434622301413e-01
1.862055490425947868e-01	1.364831070554819170e-01
1.864009378663540606e-01	1.377332398475480946e-01
1.865963266901133344e-01	1.390300795133970757e-01
1.867917155138726082e-01	1.403749211106843087e-01
1.869871043376319097e-01	1.417691196232206130e-01
1.871824931613911835e-01	1.432140926497733890e-01
1.873778819851504573e-01	1.447113232469079136e-01
1.875732708089097311e-01	1.462623629351792187e-01
1.877686596326690327e-01	1.478688348786347528e-01
1.879640484564283065e-01	1.495324372482856046e-01
1.881594372801875803e-01	1.512549467809541082e-01
1.883548261039468541e-01	1.530382225457158074e-01
1.885502149277061557e-01	1.548842099310213660e-01
1.887456037514654295e-01	1.567949448665233170e-01
1.889409925752247033e-01	1.587725582946395986e-01
1.891363813989840048e-01	1.608192809079796448e-01
1.893317702227432786e-01	1.629374481699329968e-01
1.895271590465025524e-01	1.651295056369870562e-01
1.897225478702618262e-01	1.673980146027145843e-01
1.899179366940211278e-01	1.697456580848534236e-01
1.901133255177804016e-01	1.721752471785004401e-01
1.903087143415396754e-01	1.746897278001778575e-01
1.905041031652989492e-01	1.772921878494041203e-01
1.906994919890582507e-01	1.799858648164367192e-01
1.908948808128175245e-01	1.827741538670536459e-01
1.910902696365767983e-01	1.856606164376304879e-01
1.912856584603360721e-01	1.886489893763593495e-01
1.914810472840953737e-01	1.917431946692699229e-01
1.916764361078546475e-01	1.949473497927683707e-01
1.918718249316139213e-01	1.982657787377256065e-01
1.920672137553731951e-01	2.017030237537632553e-01
1.922626025791324966e-01	2.052638578663119051e-01
1.924579914028917704e-01	2.089532982232889247e-01
1.926533802266510442e-01	2.127766203329164718e-01
1.928487690504103180e-01	2.167393732592640121e-01
1.930441578741696196e-01	2.208473958476584176e-01
1.932395466979288934e-01	2.251068340581442728e-01
1.934349355216881672e-01	2.295241594917873940e-01
1.936303243454474410e-01	2.341061892018428403e-01
1.938257131692067425e-01	2.388601068896994417e-01
1.940211019929660163e-01	2.437934855941712442e-01
1.942164908167252901e-01	2.489143119921674308e-01
1.944118796404845639e-01	2.542310124391550796e-01
1.946072684642438655e-01	2.597524808892213155e-01
1.948026572880031393e-01	2.654881088470270600e-01
1.949980461117624131e-01	2.714478175176834318e-01
1.951934349355217146e-01	2.776420923356614501e-01
1.953888237592809884e-01	2.840820200704547438e-01
1.955842125830402622e-01	2.907793287249904046e-01
1.957796014067995360e-01	2.977464304629119929e-01
1.959749902305588376e-01	3.049964678230804305e-01
1.961703790543181114e-01	3.125433635041297564e-01
1.963657678780773852e-01	3.204018740289970579e-01
1.965611567018366590e-01	3.285876476292522441e-01
1.967565455255959606e-01	3.371172867221799985e-01
1.969519343493552344e-01	3.460084153902071580e-01
1.971473231731145082e-01	3.552797523129103685e-01
1.973427119968737820e-01	3.649511896469138650e-01
1.975381008206330835e-01	3.750438783990290847e-01
1.977334896443923573e-01	3.855803208936141036e-01
1.979288784681516311e-01	3.965844709970049453e-01
1.981242672919109049e-01	4.080818428307692036e-01
1.983196561156702065e-01	4.200996287823254294e-01
1.985150449394294803e-01	4.326668277071568092e-01
1.987104337631887541e-01	4.458143843125341177e-01
1.989058225869480279e-01	4.595753408196416312e-01
1.991012114107073294e-01	4.739850021207506758e-01
1.992966002344666032e-01	4.890811157822243516e-01
1.994919890582258770e-01	5.049040683945885677e-01
1.996873778819851508e-01	5.214970999398876872e-01
1.998827667057444524e-01	5.389065380364460589e-01
2.000781555295037262e-01	5.571820541349243872e-01
2.002735443532630000e-01	5.763769439804213857e-01
2.004689331770223015e-01	5.965484349270931963e-01
2.006643220007815753e-01	6.177580229986983085e-01
2.008597108245408491e-01	6.400718429356093697e-01
2.010550996483001229e-01	6.635610748619111821e-01
2.012504884720594245e-01	6.883023916519599439e-01
2.014458772958186983e-01	7.143784515818840664e-01
2.016412661195779721e-01	7.418784414269095073e-01
2.018366549433372459e-01	7.708986758205824685e-01
2.020320437670965474e-01	8.015432594389784171e-01
2.022274325908558212e-01	8.339248194259646363e-01
2.024228214146150950e-01	8.681653164510941822e-01
2.026182102383743688e-01	9.043969439088053175e-01
2.028135990621336704e-01	9.427631260492981280e-01
2.030089878858929442e-01	9.834196273037171254e-01
2.032043767096522180e-01	1.026535786760881530e+00
2.033997655334114918e-01	1.072295893705981440e+00
2.035951543571707933e-01	1.120900722387208504e+00
2.037905431809300671e-01	1.172569246785309494e+00
2.039859320046893409e-01	1.227540559184391977e+00
2.041813208284486147e-01	1.286076019852424146e+00
2.043767096522079163e-01	1.348461669222497550e+00
2.045720984759671901e-01	1.415010938724023726e+00
2.047674872997264639e-01	1.486067701969047139e+00
2.049628761234857377e-01	1.562009714500095070e+00
2.051582649472450393e-01	1.643252497928998634e+00
2.053536537710043131e-01	1.730253733253890314e+00
2.055490425947635869e-01	1.823518238690814419e+00
2.057444314185228884e-01	1.923603619808378573e+00
2.059398202422821622e-01	2.031126694485819950e+00
2.061352090660414360e-01	2.146770812686376484e+00
2.063305978898007098e-01	2.271294211809151697e+00
2.065259867135600114e-01	2.405539573140573317e+00
2.067213755373192852e-01	2.550444974512378504e+00
2.069167643610785590e-01	2.707056469724716585e+00
2.071121531848378328e-01	2.876542567891173796e+00
2.073075420085971343e-01	3.060210937194376424e+00
2.075029308323564081e-01	3.259527719580604721e+00
2.076983196561156819e-01	3.476139918131987638e+00
2.078937084798749557e-01	3.711901410318439787e+00
2.080890973036342573e-01	3.968903251924302822e+00
2.082844861273935311e-01	4.249509073054892561e+00
2.084798749511528049e-01	4.556396535447282403e+00
2.086752637749120787e-01	4.892606027212010211e+00
2.088706525986713802e-01	5.261598027171377367e+00
2.090660414224306540e-01	5.667320889034420439e+00
2.092614302461899278e-01	6.114291192373612738e+00
2.094568190699492016e-01	6.607689304255140783e+00
2.096522078937085032e-01	7.153473420404351302e+00
2.098475967174677770e-01	7.758516144544511661e+00
2.100429855412270508e-01	8.430768667111124159e+00
2.102383743649863246e-01	9.179458883456183216e+00
2.104337631887456261e-01	1.001533143136611770e+01
2.106291520125048999e-01	1.095093974112641710e+01
2.108245408362641737e-01	1.200100293035702492e+01
2.110199296600234475e-01	1.318284394606105181e+01
2.112153184837827491e-01	1.451693003808347271e+01
2.114107073075420229e-01	1.602754282627074289e+01
2.116060961313012967e-01	1.774361343020627402e+01
2.118014849550605982e-01	1.969976910710035156e+01
2.119968737788198720e-01	2.193765263224890205e+01
2.121922626025791458e-01	2.450759573400086211e+01
2.123876514263384196e-01	2.747075537258931277e+01
2.125830402500977212e-01	3.090185957670374606e+01
2.127784290738569950e-01	3.489276236560352373e+01
2.129738178976162688e-01	3.955708153238664693e+01
2.131692067213755426e-01	4.503629849519656858e+01
2.133645955451348442e-01	5.150785073389871371e+01
2.135599843688941180e-01	5.919596695218982774e+01
2.137553731926533918e-01	6.838631773827121663e+01
2.139507620164126656e-01	7.944603458266645646e+01
2.141461508401719671e-01	9.285137437124626558e+01
2.143415396639312409e-01	1.092264153080210605e+02
2.145369284876905147e-01	1.293978949442192459e+02
2.147323173114497885e-01	1.544740298836693455e+02
2.149277061352090901e-01	1.859595549244433528e+02
2.151230949589683639e-01	2.259264514788802956e+02
2.153184837827276377e-01	2.772719893865763083e+02
2.155138726064869115e-01	3.441166259159519996e+02
2.157092614302462130e-01	4.324312679646283186e+02
2.159046502540054868e-01	5.510506259404533012e+02
2.161000390777647606e-01	7.133556280886275545e+02
2.162954279015240344e-01	9.401535758349041316e+02
2.164908167252833360e-01	1.264782599284356138e+03
2.166862055490426098e-01	1.742522834837863002e+03
2.168815943728018836e-01	2.468755628253568830e+03
2.170769831965611851e-01	3.615908678961686746e+03
2.172723720203204589e-01	5.513471077274463823e+03
2.174677608440797327e-01	8.834783960654882321e+03
2.176631496678390065e-01	1.507499892254831320e+04
2.178585384915983081e-01	2.792332764406098795e+04
2.180539273153575819e-01	5.783753539454867860e+04
2.182493161391168557e-01	1.407216136840370018e+05
2.184447049628761295e-01	4.403019151373588829e+05
2.186400937866354310e-01	2.152333358382108156e+06
2.188354826103947048e-01	2.797412603733794019e+07
2.190308714341539786e-01	1.201751608505957365e+09
2.192262602579132524e-01	2.491665903917141631e+07
2.194216490816725540e-01	2.024474557744727936e+06
2.196170379054318278e-01	4.241329142112320405e+05
2.198124267291911016e-01	1.374316894491912099e+05
2.200078155529503754e-01	5.702154172363951511e+04
2.202032043767096769e-01	2.772921826878005959e+04
2.203985932004689507e-01	1.505954315446169494e+04
2.205939820242282245e-01	8.871224860210519182e+03
2.207893708479874983e-01	5.561743905721737065e+03
2.209847596717467999e-01	3.662999137371361485e+03
2.211801484955060737e-01	2.510794033974598733e+03
2.213755373192653475e-01	1.778833523580138490e+03
2.215709261430246213e-01	1.295769265130555823e+03
2.217663149667839229e-01	9.665218281650551262e+02
2.219617037905431967e-01	7.358294461509786970e+02
2.221570926143024705e-01	5.702774707256735383e+02
2.223524814380617720e-01	4.489595954188376368e+02
2.225478702618210458e-01	3.584000565349335261e+02
2.227432590855803196e-01	2.896819253668717238e+02
2.229386479093395934e-01	2.367660278779528653e+02
2.231340367330988950e-01	1.954763510676217209e+02
2.233294255568581688e-01	1.628708138000075110e+02
2.235248143806174426e-01	1.368413942040694167e+02
2.237202032043767164e-01	1.158543566854306448e+02
2.239155920281360179e-01	9.877809062729350842e+01
2.241109808518952917e-01	8.476691853887260208e+01
2.243063696756545655e-01	7.318136217786423003e+01
2.245017584994138393e-01	6.353258432999842142e+01
2.246971473231731409e-01	5.544312678058022215e+01
2.248925361469324147e-01	4.861880063997372048e+01
2.250879249706916885e-01	4.282831650354345498e+01
2.252833137944509623e-01	3.788835645940971375e+01
2.254787026182102638e-01	3.365251885930484121e+01
2.256740914419695376e-01	3.000305052439070153e+01
2.258694802657288114e-01	2.684460654689777215e+01
2.260648690894880852e-01	2.409949967312596542e+01
2.262602579132473868e-01	2.170405425528755927e+01
2.264556467370066606e-01	1.960578648792055390e+01
2.266510355607659344e-01	1.776120788781521398e+01
2.268464243845252082e-01	1.613410255562395790e+01
2.270418132082845097e-01	1.469416727181239146e+01
2.272372020320437835e-01	1.341593141329647842e+01
2.274325908558030573e-01	1.227789410878902387e+01
2.276279796795623311e-01	1.126183111565112327e+01
2.278233685033216327e-01	1.035223509360502447e+01
2.280187573270809065e-01	9.535861326789513370e+00
2.282141461508401803e-01	8.801357257439708093e+00
2.284095349745994818e-01	8.138958982103755346e+00
2.286049237983587556e-01	7.540241515700973451e+00
2.288003126221180294e-01	6.997912434908359458e+00
2.289957014458773032e-01	6.505640679611254917e+00
2.291910902696366048e-01	6.057913974172585370e+00
2.293864790933958786e-01	5.649919644156152998e+00
2.295818679171551524e-01	5.277444635041291576e+00
2.297772567409144262e-01	4.936791352268178557e+00
2.299726455646737278e-01	4.624706585791131808e+00
2.301680343884330016e-01	4.338321294604885026e+00
2.303634232121922754e-01	4.075099436087011640e+00
2.305588120359515492e-01	3.832794353502559925e+00
2.307542008597108507e-01	3.609411499678684354e+00
2.309495896834701245e-01	3.403176488909438024e+00
2.311449785072293983e-01	3.212507642917811435e+00
2.313403673309886721e-01	3.035992338272990310e+00
2.315357561547479737e-01	2.872366578403530823e+00
2.317311449785072475e-01	2.720497308291161875e+00
2.319265338022665213e-01	2.579367068067238478e+00
2.321219226260257951e-01	2.448060646241317251e+00
2.323173114497850966e-01	2.325753446709387440e+00
2.325127002735443704e-01	2.211701328054844762e+00
2.327080890973036442e-01	2.105231710607955886e+00
2.329034779210629180e-01	2.005735777593550484e+00
2.330988667448222196e-01	1.912661622544582940e+00
2.332942555685814934e-01	1.825508216863025890e+00
2.334896443923407672e-01	1.743820089679685381e+00
2.336850332161000687e-01	1.667182627582592058e+00
2.338804220398593425e-01	1.595217914825820316e+00
2.340758108636186163e-01	1.527581045688512384e+00
2.342711996873778901e-01	1.463956850051316483e+00
2.344665885111371917e-01	1.404056981260779269e+00
2.346619773348964655e-01	1.347617322183215949e+00
2.348573661586557393e-01	1.294395671192089869e+00
2.350527549824150131e-01	1.244169674840174489e+00
2.352481438061743146e-01	1.196734978267664173e+00
2.354435326299335884e-01	1.151903568097101260e+00
2.356389214536928622e-01	1.109502285755146644e+00
2.358343102774521360e-01	1.069371491915508621e+00
2.360296991012114376e-01	1.031363865140159763e+00
2.362250879249707114e-01	9.953433198612681165e-01
2.364204767487299852e-01	9.611840306391072897e-01
2.366158655724892590e-01	9.287695511904668910e-01
2.368112543962485605e-01	8.979920180401202989e-01
2.370066432200078343e-01	8.687514298328110618e-01
2.372020320437671081e-01	8.409549943785076254e-01
2.373974208675263819e-01	8.145165364096521587e-01
2.375928096912856835e-01	7.893559598232906538e-01
2.377881985150449573e-01	7.653987588778194961e-01
2.379835873388042311e-01	7.425755734267573960e-01
2.381789761625635049e-01	7.208217838110934084e-01
2.383743649863228065e-01	7.000771415070349279e-01
2.385697538100820803e-01	6.802854320453997072e-01
2.387651426338413541e-01	6.613941670895618907e-01
2.389605314576006279e-01	6.433543028868498048e-01
2.391559202813599294e-01	6.261199825988712497e-01
2.393513091051192032e-01	6.096483002740233914e-01
2.395466979288784770e-01	5.938990844543695635e-01
2.397420867526377786e-01	5.788346996126298993e-01
2.399374755763970524e-01	5.644198637962544174e-01
2.401328644001563262e-01	5.506214810170576568e-01
2.403282532239156000e-01	5.374084870689838089e-01
2.405236420476749015e-01	5.247517075852975443e-01
2.407190308714341753e-01	5.126237272615791207e-01
2.409144196951934491e-01	5.009987692739287235e-01
2.411098085189527229e-01	4.898525840140757759e-01
2.413051973427120245e-01	4.791623463459153687e-01
2.415005861664712983e-01	4.689065606623098459e-01
2.416959749902305721e-01	4.590649730878086365e-01
2.418913638139898459e-01	4.496184902330514488e-01
2.420867526377491474e-01	4.405491039607252191e-01
2.422821414615084212e-01	4.318398216717350691e-01
2.424775302852676950e-01	4.234746016642421118e-01
2.426729191090269688e-01	4.154382931579527760e-01
2.428683079327862704e-01	4.077165806119598113e-01
2.430636967565455442e-01	4.002959319968846796e-01
2.432590855803048180e-01	3.931635507115110451e-01
2.434544744040640918e-01	3.863073308606979617e-01
2.436498632278233933e-01	3.797158156355395220e-01
2.438452520515826671e-01	3.733781585586524732e-01
2.440406408753419409e-01	3.672840873773836612e-01
2.442360296991012147e-01	3.614238704058220786e-01
2.444314185228605163e-01	3.557882851329775553e-01
2.446268073466197901e-01	3.503685889294577693e-01
2.448221961703790639e-01	3.451564916986437637e-01
2.450175849941383655e-01	3.401441303308100350e-01
2.452129738178976393e-01	3.353240448299981691e-01
2.454083626416569131e-01	3.306891559938082148e-01
2.456037514654161868e-01	3.262327445357799949e-01
2.457991402891754884e-01	3.219484315486746406e-01
2.459945291129347622e-01	3.178301602149064542e-01
2.461899179366940360e-01	3.138721786776368927e-01
2.463853067604533098e-01	3.100690239926959246e-01
2.465806955842126114e-01	3.064155070875850262e-01
2.467760844079718852e-01	3.029066986594255995e-01
2.469714732317311590e-01	2.995379159488424925e-01
2.471668620554904328e-01	2.963047103315007980e-01
2.473622508792497343e-01	2.932028556733448088e-01
2.475576397030090081e-01	2.902283373995828697e-01
2.477530285267682819e-01	2.873773422311372006e-01
2.479484173505275557e-01	2.846462485456530134e-01
2.481438061742868573e-01	2.820316173232848556e-01
2.483391949980461311e-01	2.795301836403513152e-01
2.485345838218054049e-01	2.771388486766003800e-01
2.487299726455646787e-01	2.748546722042752855e-01
2.489253614693239802e-01	2.726748655294371493e-01
2.491207502930832540e-01	2.705967848580848600e-01
2.493161391168425278e-01	2.686179250615512437e-01
2.495115279406018016e-01	2.667359138174447142e-01
2.497069167643611032e-01	2.649485061040535161e-01
2.499023055881203770e-01	2.632535790276773757e-01
2.500976944118796785e-01	2.616491269637638006e-01
2.502930832356389246e-01	2.601332569940540962e-01
2.504884720593982261e-01	2.587041846231583619e-01
2.506838608831575277e-01	2.573602297591285337e-01
2.508792497069167737e-01	2.560998129436432569e-01
2.510746385306760753e-01	2.549214518184118594e-01
2.512700273544353213e-01	2.538237578153035856e-01
2.514654161781946229e-01	2.528054330585762233e-01
2.516608050019539244e-01	2.518652674683490300e-01
2.518561938257131705e-01	2.510021360552202041e-01
2.520515826494724720e-01	2.502149963966027735e-01
2.522469714732317736e-01	2.495028862860012575e-01
2.524423602969910196e-01	2.488649215470367104e-01
2.526377491207503212e-01	2.483002940046057649e-01
2.528331379445095672e-01	2.478082696060509016e-01
2.530285267682688688e-01	2.473881866857285672e-01
2.532239155920281704e-01	2.470394543668001930e-01
2.534193044157874164e-01	2.467615510944999035e-01
2.536146932395467180e-01	2.465540232955226729e-01
2.538100820633060195e-01	2.464164841585532728e-01
2.540054708870652656e-01	2.463486125312876196e-01
2.542008597108245671e-01	2.463501519296295850e-01
2.543962485345838132e-01	2.464209096550415701e-01
2.545916373583431147e-01	2.465607560163020906e-01
2.547870261821024163e-01	2.467696236521836617e-01
2.549824150058616623e-01	2.470475069518105193e-01
2.551778038296209639e-01	2.473944615696652138e-01
2.553731926533802654e-01	2.478106040324331572e-01
2.555685814771395115e-01	2.482961114350509257e-01
2.557639703008988130e-01	2.488512212235020893e-01
2.559593591246581146e-01	2.494762310620648182e-01
2.561547479484173606e-01	2.501714987828531078e-01
2.563501367721766622e-01	2.509374424156221028e-01
2.565455255959359082e-01	2.517745402959244427e-01
2.567409144196952098e-01	2.526833312497975270e-01
2.569363032434545113e-01	2.536644148532473664e-01
2.571316920672137574e-01	2.547184517648651836e-01
2.573270808909730589e-01	2.558461641299625833e-01
2.575224697147323605e-01	2.570483360546467755e-01
2.577178585384916065e-01	2.583258141482887571e-01
2.579132473622509081e-01	2.596795081328265309e-01
2.581086361860101541e-01	2.611103915173471623e-01
2.583040250097694557e-01	2.626195023363548375e-01
2.584994138335287572e-01	2.642079439500765181e-01
2.586948026572880033e-01	2.658768859050976152e-01
2.588901914810473048e-01	2.676275648535237917e-01
2.590855803048066064e-01	2.694612855287438213e-01
2.592809691285658524e-01	2.713794217757455329e-01
2.594763579523251540e-01	2.733834176337557320e-01
2.596717467760844000e-01	2.754747884687991366e-01
2.598671355998437016e-01	2.776551221535371594e-01
2.600625244236030031e-01	2.799260802915030100e-01
2.602579132473622492e-01	2.822893994825605990e-01
2.604533020711215507e-01	2.847468926260918187e-01
2.606486908948808523e-01	2.873004502580512320e-01
2.608440797186400983e-01	2.899520419176301878e-01
2.610394685423993999e-01	2.927037175388175205e-01
2.612348573661587015e-01	2.955576088616455044e-01
2.614302461899179475e-01	2.985159308573664960e-01
2.616256350136772491e-01	3.015809831611944714e-01
2.618210238374364951e-01	3.047551515055753613e-01
2.620164126611957967e-01	3.080409091462404381e-01
2.622118014849550982e-01	3.114408182724709429e-01
2.624071903087143443e-01	3.149575313921530451e-01
2.626025791324736458e-01	3.185937926812414389e-01
2.627979679562329474e-01	3.223524392862207044e-01
2.629933567799921934e-01	3.262364025670234091e-01
2.631887456037514950e-01	3.302487092666621660e-01
2.633841344275107410e-01	3.343924825924971533e-01
2.635795232512700426e-01	3.386709431926477332e-01
2.637749120750293441e-01	3.430874100095214208e-01
2.639703008987885902e-01	3.476453009907721214e-01
2.641656897225478917e-01	3.523481336362255245e-01
2.643610785463071933e-01	3.571995253574005713e-01
2.645564673700664393e-01	3.622031936242093852e-01
2.647518561938257409e-01	3.673629558712300236e-01
2.649472450175849869e-01	3.726827291336149983e-01
2.651426338413442885e-01	3.781665293802172756e-01
2.653380226651035900e-01	3.838184705088663606e-01
2.655334114888628361e-01	3.896427629659380276e-01
2.657288003126221376e-01	3.956437119494048971e-01
2.659241891363814392e-01	4.018257151514275094e-01
2.661195779601406852e-01	4.081932599932832084e-01
2.663149667838999868e-01	4.147509203019884572e-01
2.665103556076592328e-01	4.215033523743910160e-01
2.667057444314185344e-01	4.284552903707898319e-01
2.669011332551778359e-01	4.356115409762771895e-01
2.670965220789370820e-01	4.429769772640443914e-01
2.672919109026963835e-01	4.505565316908081153e-01
2.674872997264556851e-01	4.583551881504118186e-01
2.676826885502149311e-01	4.663779730074479324e-01
2.678780773739742327e-01	4.746299450285926258e-01
2.680734661977335342e-01	4.831161841252069045e-01
2.682688550214927803e-01	4.918417788166920546e-01
2.684642438452520818e-01	5.008118123202139893e-01
2.686596326690113279e-01	5.100313471687258904e-01
2.688550214927706294e-01	5.195054082558483444e-01
2.690504103165299310e-01	5.292389642031860575e-01
2.692457991402891770e-01	5.392369069431977024e-01
2.694411879640484786e-01	5.495040294088453514e-01
2.696365767878077802e-01	5.600450012201825256e-01
2.698319656115670262e-01	5.708643422577895921e-01
2.700273544353263278e-01	5.819663940138485314e-01
2.702227432590855738e-01	5.933552886137353211e-01
2.704181320828448754e-01	6.050349154045518985e-01
2.706135209066041769e-01	6.170088850122046331e-01
2.708089097303634230e-01	6.292804907757522104e-01
2.710042985541227245e-01	6.418526674769178264e-01
2.711996873778820261e-01	6.547279472942955092e-01
2.713950762016412721e-01	6.679084129260708380e-01
2.715904650254005737e-01	6.813956478422568130e-01
2.717858538491598197e-01	6.951906836479512242e-01
2.719812426729191213e-01	7.092939445630677131e-01
2.721766314966784228e-01	7.237051890518320096e-01
2.723720203204376689e-01	7.384234486671490405e-01
2.725674091441969704e-01	7.534469642112332499e-01
2.727627979679562720e-01	7.687731193545904729e-01
2.729581867917155180e-01	7.843983719010041433e-01
2.731535756154748196e-01	8.003181829365386690e-01
2.733489644392341211e-01	8.165269441558724584e-01
2.735443532629933672e-01	8.330179037194966885e-01
2.737397420867526687e-01	8.497830910603257903e-01
2.739351309105119148e-01	8.668132411277796878e-01
2.741305197342712163e-01	8.840977186310937652e-01
2.743259085580305179e-01	9.016244429209262501e-01
2.745212973817897639e-01	9.193798142285302122e-01
2.747166862055490655e-01	9.373486420639423056e-01
2.749120750293083670e-01	9.555140766577129297e-01
2.751074638530676131e-01	9.738575444132363534e-01
2.753028526768269146e-01	9.923586884172242994e-01
2.754982415005861607e-01	1.010995315132495742e+00
2.756936303243454622e-01	1.029743348467799136e+00
2.758890191481047638e-01	1.048576792481755282e+00
2.760844079718640098e-01	1.067467704029617659e+00
2.762797967956233114e-01	1.086386176699562389e+00
2.764751856193826129e-01	1.105300337407093325e+00
2.766705744431418590e-01	1.124176357018782824e+00
2.768659632669011605e-01	1.142978476356916628e+00
2.770613520906604066e-01	1.161669048892213008e+00
2.772567409144197081e-01	1.180208601359486575e+00
2.774521297381790097e-01	1.198555913428759778e+00
2.776475185619382557e-01	1.216668117429833718e+00
2.778429073856975573e-01	1.234500818960063695e+00
2.780382962094568589e-01	1.252008239002321721e+00
2.782336850332161049e-01	1.269143377942663076e+00
2.784290738569754065e-01	1.285858201605922790e+00
2.786244626807347080e-01	1.302103849124104817e+00
2.788198515044939541e-01	1.317830862120044522e+00
2.790152403282532556e-01	1.332989434331415257e+00
2.792106291520125017e-01	1.347529680422946852e+00
2.794060179757718032e-01	1.361401922344561477e+00
2.796014067995311048e-01	1.374556991197115607e+00
2.797967956232903508e-01	1.386946542174730901e+00
2.799921844470496524e-01	1.398523379772322217e+00
2.801875732708089539e-01	1.409241790089448054e+00
2.803829620945682000e-01	1.419057876737058077e+00
2.805783509183275015e-01	1.427929896573024715e+00
2.807737397420867476e-01	1.435818591265409339e+00
2.809691285658460491e-01	1.442687510518835481e+00
2.811645173896053507e-01	1.448503322707648477e+00
2.813599062133645967e-01	1.453236108646438041e+00
2.815552950371238983e-01	1.456859634299296991e+00
2.817506838608831998e-01	1.459351598386765092e+00
2.819460726846424459e-01	1.460693851094370777e+00
2.821414615084017474e-01	1.460872580417120759e+00
2.823368503321609935e-01	1.459878463085387157e+00
2.825322391559202950e-01	1.457706777502717710e+00
2.827276279796795966e-01	1.454357476674851490e+00
2.829230168034388426e-01	1.449835219710507994e+00
2.831184056271981442e-01	1.444149361114098529e+00
2.833137944509574457e-01	1.437313897753700331e+00
2.835091832747166918e-01	1.429347374058110853e+00
2.837045720984759933e-01	1.420272746658346685e+00
2.838999609222352949e-01	1.410117210325428694e+00
2.840953497459945409e-01	1.398911987651890065e+00
2.842907385697538425e-01	1.386692085465760060e+00
2.844861273935130885e-01	1.373496021439561066e+00
2.846815162172723901e-01	1.359365524753743948e+00
2.848769050410316916e-01	1.344345214985680048e+00
2.850722938647909377e-01	1.328482263617155601e+00
2.852676826885502392e-01	1.311826042682744831e+00
2.854630715123095408e-01	1.294427765119085860e+00
2.856584603360687868e-01	1.276340121323824572e+00
2.858538491598280884e-01	1.257616916298252674e+00
2.860492379835873344e-01	1.238312711536955435e+00
2.862446268073466360e-01	1.218482475550005439e+00
2.864400156311059376e-01	1.198181246569007596e+00
2.866354044548651836e-01	1.177463810608607719e+00
2.868307932786244852e-01	1.156384397641830653e+00
2.870261821023837867e-01	1.134996398212179125e+00
2.872215709261430328e-01	1.113352102359385309e+00
2.874169597499023343e-01	1.091502462289562603e+00
2.876123485736615804e-01	1.069496879783924381e+00
2.878077373974208819e-01	1.047383018921878239e+00
2.880031262211801835e-01	1.025206644301327907e+00
2.881985150449394295e-01	1.003011484577350121e+00
2.883939038686987311e-01	9.808391208145055273e-01
2.885892926924580326e-01	9.587288988610879192e-01
2.887846815162172787e-01	9.367178647073232112e-01
2.889800703399765802e-01	9.148407215846315887e-01
2.891754591637358818e-01	8.931298073990010522e-01
2.893708479874951278e-01	8.716150909670832281e-01
2.895662368112544294e-01	8.503241854365101160e-01
2.897616256350136754e-01	8.292823772196022958e-01
2.899570144587729770e-01	8.085126687488300989e-01
2.901524032825322785e-01	7.880358333696606543e-01
2.903477921062915246e-01	7.678704807181698788e-01
2.905431809300508261e-01	7.480331309833770925e-01
2.907385697538101277e-01	7.285382965239746156e-01
2.909339585775693737e-01	7.093985693926044833e-01
2.911293474013286753e-01	6.906247134146993316e-01
2.913247362250879213e-01	6.722257595703029498e-01
2.915201250488472229e-01	6.542091035332354698e-01
2.917155138726065244e-01	6.365806043303335882e-01
2.919109026963657705e-01	6.193446831919291462e-01
2.921062915201250720e-01	6.025044217716196693e-01
2.923016803438843736e-01	5.860616590170721896e-01
2.924970691676436196e-01	5.700170860730779943e-01
2.926924579914029212e-01	5.543703386922027576e-01
2.928878468151621672e-01	5.391200867166535682e-01
2.930832356389214688e-01	5.242641202767762687e-01
2.932786244626807703e-01	5.097994324267415278e-01
2.934740132864400164e-01	4.957222980062736539e-01
2.936694021101993179e-01	4.820283485787940636e-01
2.938647909339586195e-01	4.687126433511838441e-01
2.940601797577178655e-01	4.557697360287829569e-01
2.942555685814771671e-01	4.431937376014834506e-01
2.944509574052364131e-01	4.309783750932427160e-01
2.946463462289957147e-01	4.191170463383763201e-01
2.948417350527550163e-01	4.076028708740341289e-01
2.950371238765142623e-01	3.964287370597353033e-01
2.952325127002735639e-01	3.855873455521010573e-01
2.954279015240328654e-01	3.750712492765171935e-01
2.956232903477921115e-01	3.648728900476462811e-01
2.958186791715514130e-01	3.549846319979742537e-01
2.960140679953107146e-01	3.453987919782400828e-01
2.962094568190699606e-01	3.361076670960312374e-01
2.964048456428292622e-01	3.271035595593045353e-01
2.966002344665885082e-01	3.183787989904438565e-01
2.967956232903478098e-01	3.099257623739516965e-01
2.969910121141071113e-01	3.017368917972012010e-01
2.971864009378663574e-01	2.938047101391055849e-01
2.973817897616256589e-01	2.861218348562446501e-01
2.975771785853849605e-01	2.786809900101237525e-01
2.977725674091442065e-01	2.714750166729686942e-01
2.979679562329035081e-01	2.644968818428816704e-01
