omega	$N=6040$
1.705862868499503082e-01	1.212416587588502903e+00
1.707519046041735822e-01	1.170421244536966610e+00
1.709175223583968284e-01	1.130349809863948396e+00
1.710831401126200746e-01	1.092096905032725607e+00
1.712487578668433208e-01	1.055563831985415701e+00
1.714143756210665948e-01	1.020658094408379624e+00
1.715799933752898410e-01	9.872929571588897613e-01
1.717456111295130872e-01	9.553870405111413167e-01
1.719112288837363334e-01	9.248639461982740562e-01
1.720768466379596073e-01	8.956519125124856595e-01
1.722424643921828535e-01	8.676834959818636728e-01
1.724080821464060997e-01	8.408952773732054631e-01
1.725736999006293459e-01	8.152275899775061063e-01
1.727393176548525922e-01	7.906242683214933509e-01
1.729049354090758661e-01	7.670324156171215435e-01
1.730705531632991123e-01	7.444021884127057787e-01
1.732361709175223585e-01	7.226865970465281563e-01
1.734017886717456047e-01	7.018413206276746807e-01
1.735674064259688787e-01	6.818245353809110343e-01
1.737330241801921249e-01	6.625967552938011318e-01
1.738986419344153711e-01	6.441206840962273583e-01
1.740642596886386173e-01	6.263610776855861317e-01
1.742298774428618913e-01	6.092846161867887522e-01
1.743954951970851375e-01	5.928597849043554247e-01
1.745611129513083837e-01	5.770567634867459494e-01
1.747267307055316299e-01	5.618473226792828346e-01
1.748923484597549038e-01	5.472047280938818759e-01
1.750579662139781500e-01	5.331036504706740953e-01
1.752235839682013963e-01	5.195200819493844824e-01
1.753892017224246425e-01	5.064312579073870779e-01
1.755548194766478887e-01	4.938155839569282612e-01
1.757204372308711626e-01	4.816525677266093042e-01
1.758860549850944088e-01	4.699227550817864363e-01
1.760516727393176550e-01	4.586076704658609837e-01
1.762172904935409012e-01	4.476897610691867313e-01
1.763829082477641752e-01	4.371523445551281917e-01
1.765485260019874214e-01	4.269795600936147628e-01
1.767141437562106676e-01	4.171563224716496876e-01
1.768797615104339138e-01	4.076682790677997881e-01
1.770453792646571878e-01	3.985017694937186272e-01
1.772109970188804340e-01	3.896437877205283784e-01
1.773766147731036802e-01	3.810819465215528612e-01
1.775422325273269264e-01	3.728044440752009137e-01
1.777078502815502004e-01	3.648000325834865887e-01
1.778734680357734466e-01	3.570579887720243262e-01
1.780390857899966928e-01	3.495680861472578727e-01
1.782047035442199390e-01	3.423205688955061610e-01
1.783703212984431852e-01	3.353061273167765588e-01
1.785359390526664591e-01	3.285158746938309227e-01
1.787015568068897053e-01	3.219413255041198019e-01
1.788671745611129515e-01	3.155743748886282729e-01
1.790327923153361978e-01	3.094072792977107800e-01
1.791984100695594717e-01	3.034326382395426958e-01
1.793640278237827179e-01	2.976433770619427710e-01
1.795296455780059641e-01	2.920327307030772257e-01
1.796952633322292103e-01	2.865942283509407273e-01
1.798608810864524843e-01	2.813216789556006736e-01
1.800264988406757305e-01	2.762091575419417522e-01
1.801921165948989767e-01	2.712509922741759838e-01
1.803577343491222229e-01	2.664417522265858929e-01
1.805233521033454969e-01	2.617762358180389382e-01
1.806889698575687431e-01	2.572494598705313273e-01
1.808545876117919893e-01	2.528566492546985289e-01
1.810202053660152355e-01	2.485932270875665095e-01
1.811858231202384817e-01	2.444548054501162193e-01
1.813514408744617556e-01	2.404371765942836248e-01
1.815170586286850019e-01	2.365363046109851819e-01
1.816826763829082481e-01	2.327483175325326947e-01
1.818482941371314943e-01	2.290694998445288455e-01
1.820139118913547682e-01	2.254962853838421710e-01
1.821795296455780144e-01	2.220252506007926174e-01
1.823451473998012606e-01	2.186531081649575325e-01
1.825107651540245068e-01	2.153767008953681728e-01
1.826763829082477808e-01	2.121929959969548474e-01
1.828420006624710270e-01	2.090990795863041929e-01
1.830076184166942732e-01	2.060921514907401719e-01
1.831732361709175194e-01	2.031695203057569121e-01
1.833388539251407934e-01	2.003285986967199839e-01
1.835044716793640396e-01	1.975668989315757795e-01
1.836700894335872858e-01	1.948820286321397699e-01
1.838357071878105320e-01	1.922716867322304957e-01
1.840013249420337782e-01	1.897336596316230029e-01
1.841669426962570522e-01	1.872658175354471322e-01
1.843325604504802984e-01	1.848661109692658344e-01
1.844981782047035446e-01	1.825325674605988990e-01
1.846637959589267908e-01	1.802632883782539219e-01
1.848294137131500647e-01	1.780564459212532480e-01
1.849950314673733109e-01	1.759102802496794737e-01
1.851606492215965571e-01	1.738230967501452617e-01
1.853262669758198034e-01	1.717932634290385840e-01
1.854918847300430773e-01	1.698192084270866986e-01
1.856575024842663235e-01	1.678994176490984092e-01
1.858231202384895697e-01	1.660324325031573012e-01
1.859887379927128159e-01	1.642168477437879193e-01
1.861543557469360899e-01	1.624513094139695135e-01
1.863199735011593361e-01	1.607345128811334400e-01
1.864855912553825823e-01	1.590652009625461438e-01
1.866512090096058285e-01	1.574421621357424694e-01
1.868168267638290747e-01	1.558642288298999756e-01
1.869824445180523487e-01	1.543302757942741632e-01
1.871480622722755949e-01	1.528392185400206660e-01
1.873136800264988411e-01	1.513900118519287408e-01
1.874792977807220873e-01	1.499816483667820999e-01
1.876449155349453612e-01	1.486131572152299407e-01
1.878105332891686075e-01	1.472836027242252210e-01
1.879761510433918537e-01	1.459920831772398009e-01
1.881417687976150999e-01	1.447377296296158133e-01
1.883073865518383738e-01	1.435197047765464917e-01
1.884730043060616200e-01	1.423372018713273957e-01
1.886386220602848662e-01	1.411894436916166506e-01
1.888042398145081124e-01	1.400756815515978859e-01
1.889698575687313864e-01	1.389951943580055305e-01
1.891354753229546326e-01	1.379472877081273363e-01
1.893010930771778788e-01	1.369312930279562024e-01
1.894667108314011250e-01	1.359465667487828322e-01
1.896323285856243712e-01	1.349924895206037201e-01
1.897979463398476452e-01	1.340684654608054471e-01
1.899635640940708914e-01	1.331739214366561563e-01
1.901291818482941376e-01	1.323083063802369119e-01
1.902947996025173838e-01	1.314710906344827013e-01
1.904604173567406578e-01	1.306617653291109460e-01
1.906260351109639040e-01	1.298798417852441156e-01
1.907916528651871502e-01	1.291248509476226880e-01
1.909572706194103964e-01	1.283963428433539111e-01
1.911228883736336703e-01	1.276938860661902264e-01
1.912885061278569165e-01	1.270170672854028515e-01
1.914541238820801627e-01	1.263654907783486880e-01
1.916197416363034089e-01	1.257387779858972765e-01
1.917853593905266829e-01	1.251365670899035609e-01
1.919509771447499291e-01	1.245585126119954367e-01
1.921165948989731753e-01	1.240042850329447915e-01
1.922822126531964215e-01	1.234735704319686045e-01
1.924478304074196677e-01	1.229660701453225424e-01
1.926134481616429417e-01	1.224815004435940713e-01
1.927790659158661879e-01	1.220195922271436612e-01
1.929446836700894341e-01	1.215800907391687419e-01
1.931103014243126803e-01	1.211627552959027576e-01
1.932759191785359543e-01	1.207673590334938513e-01
1.934415369327592005e-01	1.203936886711385740e-01
1.936071546869824467e-01	1.200415442900735902e-01
1.937727724412056929e-01	1.197107391280636257e-01
1.939383901954289668e-01	1.194010993890441824e-01
1.941040079496522130e-01	1.191124640676106267e-01
1.942696257038754593e-01	1.188446847880698792e-01
1.944352434580987055e-01	1.185976256577960519e-01
1.946008612123219794e-01	1.183711631346628795e-01
1.947664789665452256e-01	1.181651859083376888e-01
1.949320967207684718e-01	1.179795947952601842e-01
1.950977144749917180e-01	1.178143026471462490e-01
1.952633322292149642e-01	1.176692342728800217e-01
1.954289499834382382e-01	1.175443263736830890e-01
1.955945677376614844e-01	1.174395274914720316e-01
1.957601854918847306e-01	1.173547979703414568e-01
1.959258032461079768e-01	1.172901099311223078e-01
1.960914210003312508e-01	1.172454472590042512e-01
1.962570387545544970e-01	1.172208056042172708e-01
1.964226565087777432e-01	1.172161923958032342e-01
1.965882742630009894e-01	1.172316268685211771e-01
1.967538920172242634e-01	1.172671401029616589e-01
1.969195097714475096e-01	1.173227750789613277e-01
1.970851275256707558e-01	1.173985867424393037e-01
1.972507452798940020e-01	1.174946420857942847e-01
1.974163630341172759e-01	1.176110202420299622e-01
1.975819807883405221e-01	1.177478125928012043e-01
1.977475985425637683e-01	1.179051228905976523e-01
1.979132162967870145e-01	1.180830673953002508e-01
1.980788340510102608e-01	1.182817750253929157e-01
1.982444518052335347e-01	1.185013875241121700e-01
1.984100695594567809e-01	1.187420596408675783e-01
1.985756873136800271e-01	1.190039593282825187e-01
1.987413050679032733e-01	1.192872679552396953e-01
1.989069228221265473e-01	1.195921805363453772e-01
1.990725405763497935e-01	1.199189059782577449e-01
1.992381583305730397e-01	1.202676673433636795e-01
1.994037760847962859e-01	1.206387021313090890e-01
1.995693938390195599e-01	1.210322625789425482e-01
1.997350115932428061e-01	1.214486159792543263e-01
1.999006293474660523e-01	1.218880450199424648e-01
2.000662471016892985e-01	1.223508481422681815e-01
2.002318648559125724e-01	1.228373399209152506e-01
2.003974826101358186e-01	1.233478514656127095e-01
2.005631003643590649e-01	1.238827308453133574e-01
2.007287181185823111e-01	1.244423435357905200e-01
2.008943358728055573e-01	1.250270728915513496e-01
2.010599536270288312e-01	1.256373206430248801e-01
2.012255713812520774e-01	1.262735074200423968e-01
2.013911891354753236e-01	1.269360733026790866e-01
2.015568068896985698e-01	1.276254784006052023e-01
2.017224246439218438e-01	1.283422034621408414e-01
2.018880423981450900e-01	1.290867505142948846e-01
2.020536601523683362e-01	1.298596435351379863e-01
2.022192779065915824e-01	1.306614291599289546e-01
2.023848956608148564e-01	1.314926774225158301e-01
2.025505134150381026e-01	1.323539825335906528e-01
2.027161311692613488e-01	1.332459636975061035e-01
2.028817489234845950e-01	1.341692659694203038e-01
2.030473666777078690e-01	1.351245611546680880e-01
2.032129844319311152e-01	1.361125487523538180e-01
2.033786021861543614e-01	1.371339569452733054e-01
2.035442199403776076e-01	1.381895436384017462e-01
2.037098376946008538e-01	1.392800975483094450e-01
2.038754554488241277e-01	1.404064393460014437e-01
2.040410732030473739e-01	1.415694228558304624e-01
2.042066909572706201e-01	1.427699363132722554e-01
2.043723087114938664e-01	1.440089036845371706e-01
2.045379264657171403e-01	1.452872860511382758e-01
2.047035442199403865e-01	1.466060830627448075e-01
2.048691619741636327e-01	1.479663344618259713e-01
2.050347797283868789e-01	1.493691216838137492e-01
2.052003974826101529e-01	1.508155695367210392e-01
2.053660152368333991e-01	1.523068479643852058e-01
2.055316329910566453e-01	1.538441738977800455e-01
2.056972507452798915e-01	1.554288131990647637e-01
2.058628684995031655e-01	1.570620827033546441e-01
2.060284862537264117e-01	1.587453523634854702e-01
2.061941040079496579e-01	1.604800475033621443e-01
2.063597217621729041e-01	1.622676511858249238e-01
2.065253395163961503e-01	1.641097067013291833e-01
2.066909572706194242e-01	1.660078201841305168e-01
2.068565750248426705e-01	1.679636633630567644e-01
2.070221927790659167e-01	1.699789764544221427e-01
2.071878105332891629e-01	1.720555712050725883e-01
2.073534282875124368e-01	1.741953340940898265e-01
2.075190460417356830e-01	1.764002297021724508e-01
2.076846637959589292e-01	1.786723042583396037e-01
2.078502815501821754e-01	1.810136893741533526e-01
2.080158993044054494e-01	1.834266059763595691e-01
2.081815170586286956e-01	1.859133684495166139e-01
2.083471348128519418e-01	1.884763890009260312e-01
2.085127525670751880e-01	1.911181822610016623e-01
2.086783703212984620e-01	1.938413701330362060e-01
2.088439880755217082e-01	1.966486869072616994e-01
2.090096058297449544e-01	1.995429846550704767e-01
2.091752235839682006e-01	2.025272389203051360e-01
2.093408413381914468e-01	2.056045547256657446e-01
2.095064590924147208e-01	2.087781729134649822e-01
2.096720768466379670e-01	2.120514768412767037e-01
2.098376946008612132e-01	2.154279994543733534e-01
2.100033123550844594e-01	2.189114307583794328e-01
2.101689301093077333e-01	2.225056257171066365e-01
2.103345478635309795e-01	2.262146126023056036e-01
2.105001656177542257e-01	2.300426018238365122e-01
2.106657833719774719e-01	2.339939952708133264e-01
2.108314011262007459e-01	2.380733961963211187e-01
2.109970188804239921e-01	2.422856196806394691e-01
2.111626366346472383e-01	2.466357037103165672e-01
2.113282543888704845e-01	2.511289209131169486e-01
2.114938721430937585e-01	2.557707909916287492e-01
2.116594898973170047e-01	2.605670939014747001e-01
2.118251076515402509e-01	2.655238838232281684e-01
2.119907254057634971e-01	2.706475039808017291e-01
2.121563431599867433e-01	2.759446023627605826e-01
2.123219609142100173e-01	2.814221484072488288e-01
2.124875786684332635e-01	2.870874507155166122e-01
2.126531964226565097e-01	2.929481758639004285e-01
2.128188141768797559e-01	2.990123683892261242e-01
2.129844319311030298e-01	3.052884720281361375e-01
2.131500496853262760e-01	3.117853522968621061e-01
2.133156674395495223e-01	3.185123205044413930e-01
2.134812851937727685e-01	3.254791592993052651e-01
2.136469029479960424e-01	3.326961498567973519e-01
2.138125207022192886e-01	3.401741008232503360e-01
2.139781384564425348e-01	3.479243791410956410e-01
2.141437562106657810e-01	3.559589428890089224e-01
2.143093739648890550e-01	3.642903762813611279e-01
2.144749917191123012e-01	3.729319269823744287e-01
2.146406094733355474e-01	3.818975459024606112e-01
2.148062272275587936e-01	3.912019296571746518e-01
2.149718449817820398e-01	4.008605658833815366e-01
2.151374627360053138e-01	4.108897816224119648e-01
2.153030804902285600e-01	4.213067949965390024e-01
2.154686982444518062e-01	4.321297704229548065e-01
2.156343159986750524e-01	4.433778776287524148e-01
2.157999337528983264e-01	4.550713547514116386e-01
2.159655515071215726e-01	4.672315758318644763e-01
2.161311692613448188e-01	4.798811230318985599e-01
2.162967870155680650e-01	4.930438639341450657e-01
2.164624047697913389e-01	5.067450343117115841e-01
2.166280225240145851e-01	5.210113267857012787e-01
2.167936402782378313e-01	5.358709858226243794e-01
2.169592580324610775e-01	5.513539095601743822e-01
2.171248757866843515e-01	5.674917589894381553e-01
2.172904935409075977e-01	5.843180750643298671e-01
2.174561112951308439e-01	6.018684043553329532e-01
2.176217290493540901e-01	6.201804339146722578e-01
2.177873468035773363e-01	6.392941360740059809e-01
2.179529645578006103e-01	6.592519239542262710e-01
2.181185823120238565e-01	6.800988185299435829e-01
2.182842000662471027e-01	7.018826281591822314e-01
2.184498178204703489e-01	7.246541415621159388e-01
2.186154355746936229e-01	7.484673353115790517e-01
2.187810533289168691e-01	7.733795969828923811e-01
2.189466710831401153e-01	7.994519652016545130e-01
2.191122888373633615e-01	8.267493879258811518e-01
2.192779065915866354e-01	8.553410004034438519e-01
2.194435243458098816e-01	8.853004243574987830e-01
2.196091421000331279e-01	9.167060900716883509e-01
2.197747598542563741e-01	9.496415831734460467e-01
2.199403776084796480e-01	9.841960180477997699e-01
2.201059953627028942e-01	1.020464439955752312e+00
2.202716131169261404e-01	1.058548258079878845e+00
2.204372308711493866e-01	1.098555711875361496e+00
2.206028486253726328e-01	1.140602373266396574e+00
2.207684663795959068e-01	1.184811687394212942e+00
2.209340841338191530e-01	1.231315554793345424e+00
2.210997018880423992e-01	1.280254958044547253e+00
2.212653196422656454e-01	1.331780636123566008e+00
2.214309373964889194e-01	1.386053809831744532e+00
2.215965551507121656e-01	1.443246961852481247e+00
2.217621729049354118e-01	1.503544675121937679e+00
2.219277906591586580e-01	1.567144533325881328e+00
2.220934084133819320e-01	1.634258087429317996e+00
2.222590261676051782e-01	1.705111892200395385e+00
2.224246439218284244e-01	1.779948616693301178e+00
2.225902616760516706e-01	1.859028232589341689e+00
2.227558794302749445e-01	1.942629284143664981e+00
2.229214971844981907e-01	2.031050243222932483e+00
2.230871149387214369e-01	2.124610952518647622e+00
2.232527326929446831e-01	2.223654159449788281e+00
2.234183504471679294e-01	2.328547142484364674e+00
2.235839682013912033e-01	2.439683430567264111e+00
2.237495859556144495e-01	2.557484614981961446e+00
2.239152037098376957e-01	2.682402251231867929e+00
2.240808214640609419e-01	2.814919846321763508e+00
2.242464392182842159e-01	2.955554924061091882e+00
2.244120569725074621e-01	3.104861157589915432e+00
2.245776747267307083e-01	3.263430554122225935e+00
2.247432924809539545e-01	3.431895671766977962e+00
2.249089102351772285e-01	3.610931842065068231e+00
2.250745279894004747e-01	3.801259364385278339e+00
2.252401457436237209e-01	4.003645629356470614e+00
2.254057634978469671e-01	4.218907117849223454e+00
2.255713812520702410e-01	4.447911209426282930e+00
2.257369990062934872e-01	4.691577719398842383e+00
2.259026167605167335e-01	4.950880066406893043e+00
2.260682345147399797e-01	5.226845952534151074e+00
2.262338522689632259e-01	5.520557415150258329e+00
2.263994700231864998e-01	5.833150083772363992e+00
2.265650877774097460e-01	6.165811446158555142e+00
2.267307055316329922e-01	6.519777895622278940e+00
2.268963232858562384e-01	6.896330296400986271e+00
2.270619410400795124e-01	7.296787766285413923e+00
2.272275587943027586e-01	7.722499336423306993e+00
2.273931765485260048e-01	8.174833108497123746e+00
2.275587943027492510e-01	8.655162491156115578e+00
2.277244120569725250e-01	9.164849063172733068e+00
2.278900298111957712e-01	9.705221583682680730e+00
2.280556475654190174e-01	1.027755065442730498e+01
2.282212653196422636e-01	1.088301854069492691e+01
2.283868830738655376e-01	1.152268368341480809e+01
2.285525008280887838e-01	1.219743949266123018e+01
2.287181185823120300e-01	1.290796711187615387e+01
2.288837363365352762e-01	1.365468199260091176e+01
2.290493540907585224e-01	1.443767433194844152e+01
2.292149718449817963e-01	1.525664370963034244e+01
2.293805895992050425e-01	1.611082862663316462e+01
2.295462073534282887e-01	1.699893209892430690e+01
2.297118251076515349e-01	1.791904499685520236e+01
2.298774428618748089e-01	1.886856943636435346e+01
2.300430606160980551e-01	1.984414520321622533e+01
2.302086783703213013e-01	2.084158289462178715e+01
2.303742961245445475e-01	2.185580814632307778e+01
2.305399138787678215e-01	2.288082191353301198e+01
2.307055316329910677e-01	2.390968221087783974e+01
2.308711493872143139e-01	2.493451289676741922e+01
2.310367671414375601e-01	2.594654491249980310e+01
2.312023848956608341e-01	2.693619476139916813e+01
2.313680026498840803e-01	2.789318386258096538e+01
2.315336204041073265e-01	2.880670069730419414e+01
2.316992381583305727e-01	2.966560539623428383e+01
2.318648559125538189e-01	3.045867367475885246e+01
2.320304736667770928e-01	3.117487396994304305e+01
2.321960914210003391e-01	3.180366850292611147e+01
2.323617091752235853e-01	3.233532608377972650e+01
2.325273269294468315e-01	3.276123212613580193e+01
2.326929446836701054e-01	3.307417987413639082e+01
2.328585624378933516e-01	3.326862653722439944e+01
2.330241801921165978e-01	3.334089904780223890e+01
2.331897979463398440e-01	3.328933652851569036e+01
2.333554157005631180e-01	3.311436014207997403e+01
2.335210334547863642e-01	3.281846550111345806e+01
2.336866512090096104e-01	3.240613781624841039e+01
2.338522689632328566e-01	3.188369496462535579e+01
2.340178867174561306e-01	3.125906817214596600e+01
2.341835044716793768e-01	3.054153359255458611e+01
2.343491222259026230e-01	2.974141042958687109e+01
2.345147399801258692e-01	2.886974223878506152e+01
2.346803577343491154e-01	2.793797768335729259e+01
2.348459754885723894e-01	2.695766547187592721e+01
2.350115932427956356e-01	2.594017575193359093e+01
2.351772109970188818e-01	2.489645720996741218e+01
2.353428287512421280e-01	2.383683587889710509e+01
2.355084465054654019e-01	2.277085849313775867e+01
2.356740642596886481e-01	2.170718040138517324e+01
2.358396820139118943e-01	2.065349571753665003e+01
2.360052997681351405e-01	1.961650564392344975e+01
2.361709175223584145e-01	1.860191975101840001e+01
2.363365352765816607e-01	1.761448439995024629e+01
2.365021530308049069e-01	1.665803236685854216e+01
2.366677707850281531e-01	1.573554796996581118e+01
2.368333885392514271e-01	1.484924250541354951e+01
2.369990062934746733e-01	1.400063546737061237e+01
2.371646240476979195e-01	1.319063777663700776e+01
2.373302418019211657e-01	1.241963400241396087e+01
2.374958595561444119e-01	1.168756128472367095e+01
2.376614773103676859e-01	1.099398331758519021e+01
2.378270950645909321e-01	1.033815831722601786e+01
2.379927128188141783e-01	9.719100368341836216e+00
2.381583305730374245e-01	9.135633916013427225e+00
2.383239483272606984e-01	8.586441458135791294e+00
2.384895660814839446e-01	8.070104703213619501e+00
2.386551838357071909e-01	7.585139602706145290e+00
2.388208015899304371e-01	7.130025757573805301e+00
2.389864193441537110e-01	6.703230746488183733e+00
2.391520370983769572e-01	6.303229938371337937e+00
2.393176548526002034e-01	5.928522343192103250e+00
2.394832726068234496e-01	5.577643029501922811e+00
2.396488903610467236e-01	5.249172600847012760e+00
2.398145081152699698e-01	4.941744180509389572e+00
2.399801258694932160e-01	4.654048308459715955e+00
2.401457436237164622e-01	4.384836108468640248e+00
2.403113613779397084e-01	4.132921038795707602e+00
2.404769791321629824e-01	3.897179497927802938e+00
2.406425968863862286e-01	3.676550518179277471e+00
2.408082146406094748e-01	3.470034744964523021e+00
2.409738323948327210e-01	3.276692868314224238e+00
2.411394501490559950e-01	3.095643645676937616e+00
2.413050679032792412e-01	2.926061631034916566e+00
2.414706856575024874e-01	2.767174704624941750e+00
2.416363034117257336e-01	2.618261479791831992e+00
2.418019211659490075e-01	2.478648648409290445e+00
2.419675389201722537e-01	2.347708313574321526e+00
2.421331566743954999e-01	2.224855347622693102e+00
2.422987744286187461e-01	2.109544804651000138e+00
2.424643921828420201e-01	2.001269409415450173e+00
2.426300099370652663e-01	1.899557138482321550e+00
2.427956276912885125e-01	1.803968904631911618e+00
2.429612454455117587e-01	1.714096351589050826e+00
2.431268631997350049e-01	1.629559763017469187e+00
2.432924809539582789e-01	1.550006087239578889e+00
2.434580987081815251e-01	1.475107077215395579e+00
2.436237164624047713e-01	1.404557543836088662e+00
2.437893342166280175e-01	1.338073719480311397e+00
2.439549519708512915e-01	1.275391727972966294e+00
2.441205697250745377e-01	1.216266156521168096e+00
2.442861874792977839e-01	1.160468724831887455e+00
2.444518052335210301e-01	1.107787046399634212e+00
2.446174229877443040e-01	1.058023476858811263e+00
2.447830407419675502e-01	1.010994044295431493e+00
2.449486584961907965e-01	9.665274564858803430e-01
2.451142762504140427e-01	9.244641801571320538e-01
2.452798940046373166e-01	8.846555875293871107e-01
2.454455117588605628e-01	8.469631655962102101e-01
2.456111295130838090e-01	8.112577838100478722e-01
2.457767472673070552e-01	7.774190160642185932e-01
2.459423650215303014e-01	7.453345130913689998e-01
2.461079827757535754e-01	7.148994216272471780e-01
2.462736005299768216e-01	6.860158469149904015e-01
2.464392182842000678e-01	6.585923553458271629e-01
2.466048360384233140e-01	6.325435142454033377e-01
2.467704537926465880e-01	6.077894660194973486e-01
2.469360715468698342e-01	5.842555340680460896e-01
2.471016893010930804e-01	5.618718580611968827e-01
2.472673070553163266e-01	5.405730563457056270e-01
2.474329248095396006e-01	5.202979134141113571e-01
2.475985425637628468e-01	5.009890905230561797e-01
2.477641603179860930e-01	4.825928576908637968e-01
2.479297780722093392e-01	4.650588454387450943e-01
2.480953958264326131e-01	4.483398147647854604e-01
2.482610135806558593e-01	4.323914439559300438e-01
2.484266313348791055e-01	4.171721309507768205e-01
2.485922490891023517e-01	4.026428100656927467e-01
2.487578668433255979e-01	3.887667819890508469e-01
2.489234845975488719e-01	3.755095560336660365e-01
2.490891023517721181e-01	3.628387037163167683e-01
2.492547201059953643e-01	3.507237228059790768e-01
2.494203378602186105e-01	3.391359110494201468e-01
2.495859556144418845e-01	3.280482488447692968e-01
2.497515733686651307e-01	3.174352901905670987e-01
2.499171911228883769e-01	3.072730612904063241e-01
2.500828088771116509e-01	2.975389662415576231e-01
2.502484266313348971e-01	2.882116992805818789e-01
2.504140443855581433e-01	2.792711630998717665e-01
2.505796621397813895e-01	2.706983927868094608e-01
2.507452798940046357e-01	2.624754849719744265e-01
2.509108976482278819e-01	2.545855318047983706e-01
2.510765154024511281e-01	2.470125594044411954e-01
2.512421331566744298e-01	2.397414704608117342e-01
2.514077509108976760e-01	2.327579906854949365e-01
2.515733686651209222e-01	2.260486188353503789e-01
2.517389864193441684e-01	2.196005800526308893e-01
2.519046041735674146e-01	2.134017822849245127e-01
2.520702219277906608e-01	2.074407755661266950e-01
2.522358396820139070e-01	2.017067139561383171e-01
2.524014574362371532e-01	1.961893199521802522e-01
2.525670751904603994e-01	1.908788511986097003e-01
2.527326929446837012e-01	1.857660693350114411e-01
2.528983106989069474e-01	1.808422108342641332e-01
2.530639284531301936e-01	1.760989596931848977e-01
2.532295462073534398e-01	1.715284218485329804e-01
2.533951639615766860e-01	1.671231012004263661e-01
2.535607817157999322e-01	1.628758771338642553e-01
2.537263994700231784e-01	1.587799834369826579e-01
2.538920172242464246e-01	1.548289885219977513e-01
2.540576349784697263e-01	1.510167768615814921e-01
2.542232527326929725e-01	1.473375315596544555e-01
2.543888704869162187e-01	1.437857179813822051e-01
2.545544882411394649e-01	1.403560683724883740e-01
2.547201059953627111e-01	1.370435674029532869e-01
2.548857237495859573e-01	1.338434385747409305e-01
2.550513415038092035e-01	1.307511314374164568e-01
2.552169592580324498e-01	1.277623095594461466e-01
2.553825770122556960e-01	1.248728392065802661e-01
2.555481947664789977e-01	1.220787786821005277e-01
2.557138125207022439e-01	1.193763682868029391e-01
2.558794302749254901e-01	1.167620208594828957e-01
2.560450480291487363e-01	1.142323128613586120e-01
2.562106657833719825e-01	1.117839759703530972e-01
2.563762835375952287e-01	1.094138891534460895e-01
2.565419012918184749e-01	1.071190711874516616e-01
2.567075190460417211e-01	1.048966736005513545e-01
2.568731368002650228e-01	1.027439740087632281e-01
2.570387545544882690e-01	1.006583698232209889e-01
2.572043723087115152e-01	9.863737230574377846e-02
2.573699900629347614e-01	9.667860095164541867e-02
2.575356078171580076e-01	9.477977818009918065e-02
2.577012255713812539e-01	9.293872431367213027e-02
2.578668433256045001e-01	9.115335282980552289e-02
2.580324610798277463e-01	8.942166586814896678e-02
2.581980788340509925e-01	8.774174997867024983e-02
2.583636965882742942e-01	8.611177209643273989e-02
2.585293143424975404e-01	8.452997572981627017e-02
2.586949320967207866e-01	8.299467734980779665e-02
2.588605498509440328e-01	8.150426296874620224e-02
2.590261676051672790e-01	8.005718489764594714e-02
2.591917853593905252e-01	7.865195867189295198e-02
2.593574031136137714e-01	7.728716013574184196e-02
2.595230208678370176e-01	7.596142267662821246e-02
2.596886386220603193e-01	7.467343460086606211e-02
2.598542563762835655e-01	7.342193664281235210e-02
2.600198741305068117e-01	7.220571960005842116e-02
2.601854918847300580e-01	7.102362208766321849e-02
2.603511096389533042e-01	6.987452840486024774e-02
2.605167273931765504e-01	6.875736650806141270e-02
2.606823451473997966e-01	6.767110608435406016e-02
2.608479629016230428e-01	6.661475672002596660e-02
2.610135806558462890e-01	6.558736615897989286e-02
2.611791984100695907e-01	6.458801864619938271e-02
2.613448161642928369e-01	6.361583335170893638e-02
2.615104339185160831e-01	6.266996287074072525e-02
2.616760516727393293e-01	6.174959179606297199e-02
2.618416694269625755e-01	6.085393535866404080e-02
2.620072871811858217e-01	5.998223813320062436e-02
2.621729049354090679e-01	5.913377280482452064e-02
2.623385226896323141e-01	5.830783899419478278e-02
2.625041404438556158e-01	5.750376213766664885e-02
2.626697581980788621e-01	5.672089241980833585e-02
2.628353759523021083e-01	5.595860375557045602e-02
2.630009937065253545e-01	5.521629281956700469e-02
2.631666114607486007e-01	5.449337812008330645e-02
2.633322292149718469e-01	5.378929911554140852e-02
2.634978469691950931e-01	5.310351537129828076e-02
2.636634647234183393e-01	5.243550575474720948e-02
2.638290824776415855e-01	5.178476766682144766e-02
2.639947002318648872e-01	5.115081630809259483e-02
2.641603179860881334e-01	5.053318397775553861e-02
2.643259357403113796e-01	4.993141940388679673e-02
2.644915534945346258e-01	4.934508710344504001e-02
2.646571712487578720e-01	4.877376677056962512e-02
2.648227890029811182e-01	4.821705269180374259e-02
2.649884067572043644e-01	4.767455318694657079e-02
2.651540245114276106e-01	4.714589007430395468e-02
2.653196422656509124e-01	4.663069815917366551e-02
2.654852600198741586e-01	4.612862474445909855e-02
2.656508777740974048e-01	4.563932916236682763e-02
2.658164955283206510e-01	4.516248232619430453e-02
2.659821132825438972e-01	4.469776630126658101e-02
2.661477310367671434e-01	4.424487389412858074e-02
2.663133487909903896e-01	4.380350825914572366e-02
2.664789665452136358e-01	4.337338252170905295e-02
2.666445842994368820e-01	4.295421941728034404e-02
2.668102020536601837e-01	4.254575094555227560e-02
