11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	4.3500000000000005	11.0	8.88	11.0	11.0	11.0	7.17	5.61	5.1000000000000005	11.0	11.0	4.67	11.0	4.95	5.47	0.92	1.21	2.04	1.8800000000000001	1.33	1.5	2.66	0.76	0.98	5.04	0.92	11.0	0.8300000000000001	0.96	1.67	0.9400000000000001	1.32	1.1400000000000001	0.92	1.06	0.0	0.59	11.0	0.75	1.82	0.93	1.01	0.33	0.6	0.76	1.76	0.71	11.0	0.6	0.5700000000000001	0.24	11.0	11.0	0.9	0.45	0.65	0.79	0.31	0.6	0.3	0.28	11.0	0.36	0.6	0.33	11.0	0.53	11.0	11.0	0.47000000000000003	0.35000000000000003	0.36	11.0	0.27	0.24	0.23	0.15	0.22	0.19	11.0	0.56	0.29	11.0	11.0	0.48	0.14	0.38	0.28	0.3	0.32	0.5700000000000001	11.0	
11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	8.53	11.0	11.0	11.0	6.93	7.28	5.68	4.55	11.0	11.0	5.78	10.0	6.79	0.84	2.16	1.6	1.61	3.0700000000000003	1.1300000000000001	0.91	11.0	0.96	7.37	0.9500000000000001	5.3100000000000005	5.25	1.69	0.97	1.78	1.54	11.0	0.46	0.72	0.0	0.62	0.76	0.62	0.5	11.0	0.51	0.33	11.0	0.77	0.45	11.0	11.0	0.58	0.4	0.47000000000000003	0.87	0.34	0.3	11.0	0.53	11.0	0.29	0.27	0.35000000000000003	0.49	0.41000000000000003	0.66	0.36	11.0	0.35000000000000003	0.18	0.37	0.47000000000000003	0.34	0.63	11.0	0.44	0.61	0.24	0.36	0.43	0.4	11.0	0.41000000000000003	0.87	0.23	0.28	0.27	0.27	11.0	0.76	0.29	0.25	0.23	11.0	0.39	
11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	7.65	6.6000000000000005	9.040000000000001	11.0	11.0	9.08	5.75	7.18	1.9100000000000001	6.0	11.0	6.42	2.0300000000000002	11.0	1.8	11.0	1.26	0.54	2.11	4.82	0.8	11.0	1.07	1.28	0.92	11.0	0.63	0.6900000000000001	0.5700000000000001	0.43	0.85	0.8	0.73	0.58	0.87	0.0	0.88	0.54	0.58	0.67	0.43	11.0	11.0	0.31	11.0	11.0	0.62	0.43	0.41000000000000003	0.43	1.52	0.34	0.75	0.49	0.86	0.32	0.88	0.23	0.32	0.37	0.84	0.27	0.8200000000000001	0.2	0.29	11.0	11.0	0.32	11.0	0.25	0.15	0.3	0.44	0.43	0.34	0.24	0.44	11.0	0.41000000000000003	0.24	0.47000000000000003	0.4	0.19	0.36	0.5	0.26	0.23	0.37	11.0	0.4	0.44	0.29	
11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	4.8500000000000005	5.68	11.0	11.0	1.3800000000000001	4.88	11.0	1.26	1.82	11.0	8.9	0.53	4.68	6.390000000000001	4.4	0.63	4.03	11.0	4.0	0.61	0.55	1.01	4.26	0.71	0.9	0.84	11.0	0.99	1.06	1.08	0.0	0.45	11.0	0.45	0.21	0.93	1.3	1.52	0.56	0.29	0.42	0.74	0.29	11.0	0.26	0.5700000000000001	0.27	0.85	0.72	0.34	0.64	0.33	0.47000000000000003	0.6	0.47000000000000003	11.0	0.51	0.32	0.33	11.0	0.91	0.35000000000000003	11.0	0.43	0.25	0.35000000000000003	0.32	11.0	0.4	11.0	0.19	1.0	0.32	0.26	11.0	0.26	0.28	0.35000000000000003	0.49	0.5	0.34	11.0	0.36	0.39	0.2	0.31	0.45	
11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	8.45	8.13	11.0	8.45	9.870000000000001	11.0	5.17	5.78	5.87	11.0	1.51	11.0	4.74	4.8100000000000005	4.41	1.4000000000000001	1.35	4.36	5.08	1.82	0.98	11.0	1.37	0.51	1.04	0.6900000000000001	3.99	0.41000000000000003	3.68	0.6900000000000001	0.0	1.03	11.0	0.51	0.48	0.52	0.7000000000000001	0.43	0.27	11.0	11.0	0.46	0.68	0.7000000000000001	11.0	0.34	11.0	11.0	11.0	0.63	0.54	0.4	3.5100000000000002	0.36	0.27	0.29	11.0	0.56	0.5	11.0	11.0	0.5700000000000001	0.44	0.44	11.0	11.0	0.29	0.11	0.32	11.0	0.41000000000000003	0.13	0.33	0.21	11.0	0.67	11.0	11.0	11.0	0.28	11.0	0.33	0.62	0.28	11.0	0.36	0.25	
11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	9.33	5.33	11.0	11.0	5.09	8.5	8.27	5.82	7.91	11.0	11.0	11.0	7.99	3.71	11.0	11.0	0.62	5.19	0.45	7.87	3.81	7.1000000000000005	3.85	0.8300000000000001	0.76	11.0	1.06	0.72	0.0	0.34	6.74	11.0	0.66	0.52	0.54	11.0	0.84	0.72	0.68	0.4	11.0	0.41000000000000003	0.4	11.0	0.56	0.58	0.74	0.35000000000000003	0.25	0.52	0.25	1.37	0.26	0.42	11.0	0.39	0.36	11.0	1.08	0.46	0.45	0.79	0.27	0.47000000000000003	0.36	11.0	11.0	0.46	0.46	1.11	11.0	11.0	11.0	0.19	11.0	0.37	0.28	0.19	0.16	0.31	11.0	0.44	11.0	0.26	0.22	
11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	4.61	11.0	11.0	11.0	11.0	11.0	4.67	11.0	11.0	4.37	11.0	11.0	11.0	5.64	4.13	11.0	11.0	4.73	3.97	11.0	3.0	1.05	1.04	3.93	11.0	11.0	1.24	1.16	0.75	0.63	4.26	5.29	0.68	4.28	0.68	0.0	0.29	0.8200000000000001	11.0	0.79	11.0	0.53	0.47000000000000003	0.5	0.63	3.75	11.0	0.56	0.2	0.49	0.36	0.33	0.4	0.49	0.48	0.88	11.0	0.55	11.0	0.26	0.42	11.0	0.38	0.56	0.37	0.26	11.0	0.91	0.8200000000000001	0.38	11.0	11.0	0.39	0.48	0.36	0.11	11.0	0.28	11.0	0.7000000000000001	0.3	0.37	11.0	0.26	11.0	0.26	11.0	0.1	0.2	11.0	0.77	0.26	
11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	5.78	11.0	6.08	6.07	11.0	11.0	11.0	8.4	8.290000000000001	4.95	11.0	4.6000000000000005	11.0	11.0	11.0	7.26	9.21	11.0	0.45	3.31	1.08	0.41000000000000003	0.63	11.0	0.73	11.0	11.0	0.54	1.06	0.63	0.54	3.66	11.0	0.0	0.8200000000000001	1.43	0.79	11.0	0.79	1.0	0.4	0.53	11.0	11.0	0.26	11.0	0.41000000000000003	0.31	11.0	0.48	0.24	0.71	11.0	0.35000000000000003	0.39	0.43	11.0	11.0	0.35000000000000003	11.0	0.6	0.63	0.33	0.55	0.35000000000000003	0.54	0.65	11.0	0.14	0.56	0.25	0.3	0.16	0.27	0.76	0.39	0.73	0.24	0.29	0.58	0.25	0.29	0.62	0.35000000000000003	0.21	0.25	11.0	0.27	11.0	11.0	
11.0	11.0	11.0	11.0	11.0	11.0	11.0	7.17	11.0	11.0	11.0	5.03	11.0	9.84	11.0	11.0	9.68	11.0	11.0	11.0	7.3	11.0	7.79	11.0	4.38	7.43	0.47000000000000003	4.29	11.0	8.540000000000001	3.6	11.0	0.61	6.73	6.0200000000000005	0.27	0.6900000000000001	9.39	0.39	3.5100000000000002	0.9500000000000001	1.18	3.02	0.0	1.77	0.29	0.34	0.86	0.9	0.77	0.49	0.5700000000000001	0.56	0.8300000000000001	0.54	0.66	0.2	0.39	0.68	0.4	0.49	11.0	0.67	0.48	0.71	0.2	0.53	11.0	11.0	11.0	0.22	0.32	0.35000000000000003	11.0	0.29	0.68	0.24	0.54	0.2	0.23	0.42	0.32	11.0	11.0	11.0	11.0	0.2	0.46	0.23	0.14	0.22	0.27	0.29	0.41000000000000003	0.26	0.31	0.26	11.0	0.43	0.33	
11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	6.03	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	4.88	4.29	11.0	11.0	11.0	11.0	4.68	6.25	1.03	0.72	4.18	0.93	3.54	11.0	0.97	5.9	3.46	3.39	3.66	0.58	0.79	11.0	0.46	1.0	1.31	0.0	0.66	2.86	0.42	0.59	0.35000000000000003	0.67	0.62	11.0	0.49	0.59	11.0	1.3	0.35000000000000003	0.19	0.23	1.02	1.11	0.19	0.49	0.65	0.33	0.37	0.9	11.0	0.24	0.3	0.44	5.34	0.74	0.5	0.23	0.41000000000000003	0.41000000000000003	0.28	11.0	0.29	0.29	0.35000000000000003	11.0	0.11	0.32	0.41000000000000003	0.23	0.29	0.45	0.25	11.0	0.24	0.22	0.41000000000000003	0.58	0.12	0.32	0.64	0.28	11.0	
11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	8.31	4.45	11.0	11.0	11.0	11.0	7.8500000000000005	4.57	11.0	11.0	11.0	4.7	11.0	0.9	11.0	0.54	0.97	1.1500000000000001	6.5	4.03	0.7000000000000001	0.8	1.17	0.53	0.3	0.7000000000000001	0.81	5.21	0.54	3.2600000000000002	0.0	0.59	0.98	1.04	0.34	0.78	0.97	0.5700000000000001	0.68	11.0	0.5700000000000001	0.89	11.0	0.77	0.44	4.89	0.42	0.84	0.71	11.0	3.12	11.0	0.55	0.65	0.31	0.85	0.77	0.18	0.43	0.38	0.59	0.34	0.28	0.28	11.0	11.0	0.3	0.25	0.5	0.67	0.13	0.47000000000000003	0.23	0.22	0.39	0.34	0.21	0.47000000000000003	0.38	11.0	0.33	0.2	0.14	0.23	0.17	0.31	11.0	
11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	5.48	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	1.03	11.0	0.93	0.73	7.53	6.140000000000001	3.3000000000000003	3.99	11.0	3.8000000000000003	8.47	1.21	0.67	0.54	11.0	0.44	0.0	11.0	0.31	11.0	11.0	11.0	4.9	0.24	0.6	0.32	0.39	0.67	0.66	0.23	0.29	0.27	0.4	0.4	0.58	0.66	11.0	0.37	0.58	0.52	11.0	0.65	0.59	3.23	0.34	0.32	0.41000000000000003	0.36	11.0	11.0	11.0	11.0	0.37	0.41000000000000003	0.59	0.17	0.41000000000000003	0.27	0.52	0.31	0.41000000000000003	0.26	0.22	0.44	0.23	0.5700000000000001	0.31	0.43	0.19	11.0	0.44	0.53	11.0	
11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	4.88	11.0	8.02	3.43	11.0	0.73	11.0	3.1	11.0	3.43	3.42	3.4	2.98	3.27	6.140000000000001	2.86	0.78	1.1400000000000001	1.6	7.11	3.3000000000000003	0.67	3.54	0.0	0.36	11.0	0.48	1.3	1.1	4.99	0.5700000000000001	0.31	1.09	0.37	0.53	2.5100000000000002	0.26	0.65	0.38	0.53	0.73	11.0	0.45	2.48	0.86	0.32	11.0	0.34	2.49	0.3	11.0	0.22	0.16	0.5700000000000001	0.33	0.91	0.52	11.0	0.33	11.0	0.34	0.26	11.0	11.0	0.37	0.53	0.24	0.3	0.46	0.19	0.43	0.24	0.45	0.32	0.23	0.27	0.25	0.25	0.58	11.0	
11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	9.91	11.0	11.0	11.0	11.0	3.54	11.0	3.48	11.0	6.57	11.0	3.5	6.48	6.38	8.92	6.22	5.66	4.09	11.0	3.67	5.73	3.02	1.33	0.54	3.5	11.0	11.0	11.0	2.83	2.61	0.63	0.0	0.99	2.7	11.0	0.75	0.44	0.64	2.23	0.43	0.64	11.0	0.8300000000000001	0.72	0.38	6.84	0.47000000000000003	11.0	11.0	11.0	0.34	0.51	0.27	1.0	11.0	11.0	0.29	11.0	11.0	0.37	11.0	11.0	0.49	11.0	0.49	11.0	0.4	0.43	0.25	0.16	0.5700000000000001	0.4	0.63	0.44	0.41000000000000003	0.43	0.12	0.59	0.39	0.42	0.21	11.0	0.53	11.0	0.26	0.16	11.0	11.0	
11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	8.53	11.0	11.0	11.0	3.92	11.0	6.67	11.0	1.12	11.0	8.66	3.59	6.8500000000000005	5.43	8.11	3.79	8.41	11.0	2.82	11.0	6.2700000000000005	2.81	0.41000000000000003	11.0	11.0	3.09	11.0	3.74	7.43	6.62	0.0	0.68	11.0	0.4	0.55	0.93	2.42	11.0	11.0	0.44	0.67	8.02	11.0	11.0	4.44	0.34	0.91	0.73	0.58	11.0	11.0	11.0	11.0	0.66	0.4	0.49	0.44	0.41000000000000003	1.0	0.35000000000000003	0.51	0.33	0.38	0.31	0.46	0.55	0.96	0.28	11.0	0.33	0.65	0.55	0.3	0.28	0.62	0.35000000000000003	0.21	0.24	0.59	11.0	0.5	11.0	0.32	0.13	0.21	0.46	0.19	
11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	5.08	11.0	11.0	11.0	11.0	11.0	11.0	3.45	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	4.08	11.0	6.2	5.78	5.57	0.72	11.0	6.26	2.7800000000000002	3.7800000000000002	0.72	11.0	0.66	11.0	11.0	2.75	0.54	0.0	0.5	2.97	0.48	0.35000000000000003	0.87	0.66	0.52	2.7	0.59	0.36	4.79	0.41000000000000003	11.0	4.64	11.0	0.66	0.76	0.16	1.16	0.6	0.51	0.5	2.45	0.26	0.2	11.0	0.36	0.46	11.0	0.3	0.61	11.0	0.43	0.36	0.22	0.66	11.0	0.53	0.51	2.44	11.0	0.24	0.16	11.0	11.0	0.21	11.0	0.49	0.41000000000000003	0.41000000000000003	0.25	0.38	11.0	0.8200000000000001	0.45	0.22	
11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	7.0600000000000005	11.0	11.0	6.0	11.0	11.0	11.0	11.0	11.0	3.5	11.0	11.0	3.97	0.71	0.93	11.0	2.71	11.0	3.17	7.6000000000000005	2.63	0.96	6.23	0.63	5.23	0.37	0.0	5.14	2.99	0.54	2.97	0.75	11.0	2.74	2.41	0.5700000000000001	2.35	0.35000000000000003	0.25	0.55	0.63	5.47	0.6	0.72	11.0	0.35000000000000003	0.25	0.48	0.6	0.58	0.52	0.46	0.77	0.68	0.29	0.45	0.15	0.18	0.34	0.4	0.35000000000000003	0.24	0.45	0.31	0.2	1.06	0.35000000000000003	11.0	0.26	11.0	0.13	11.0	11.0	0.22	11.0	0.14	0.44	0.24	11.0	0.25	0.17	0.6	11.0	
11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	4.47	11.0	11.0	3.6	3.73	11.0	11.0	11.0	3.0100000000000002	11.0	11.0	6.79	2.66	11.0	3.41	5.43	3.47	2.9	11.0	4.8500000000000005	2.74	2.72	2.72	2.74	3.04	3.65	0.66	2.62	0.0	0.46	7.13	4.7	0.63	4.45	0.39	0.3	0.48	11.0	6.140000000000001	0.74	0.52	1.06	0.59	0.63	11.0	5.62	0.37	0.9	11.0	0.29	0.4	11.0	11.0	11.0	11.0	0.6900000000000001	0.67	0.22	0.37	0.47000000000000003	0.39	11.0	0.92	0.36	0.43	0.25	0.25	0.42	0.24	0.21	0.28	11.0	0.21	0.35000000000000003	0.5	0.52	11.0	11.0	0.37	0.13	0.21	0.25	0.38	0.31	0.35000000000000003	
11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	8.19	11.0	9.07	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	9.84	2.99	11.0	5.45	11.0	11.0	11.0	0.61	11.0	3.2800000000000002	11.0	0.61	0.73	11.0	2.88	0.0	0.36	0.35000000000000003	0.51	2.52	2.7800000000000002	0.56	0.64	11.0	4.53	0.64	0.62	11.0	2.17	11.0	0.36	0.5700000000000001	0.28	0.3	0.8300000000000001	0.51	11.0	11.0	0.86	0.41000000000000003	0.31	0.88	11.0	3.8200000000000003	0.31	0.58	0.33	11.0	0.36	0.33	0.3	0.9500000000000001	0.58	11.0	11.0	0.55	0.39	11.0	11.0	0.43	0.18	11.0	0.18	0.43	0.43	0.55	11.0	0.27	11.0	0.2	11.0	0.32	
11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	3.97	11.0	11.0	11.0	6.640000000000001	11.0	11.0	5.67	3.46	11.0	11.0	3.08	11.0	11.0	11.0	8.21	11.0	0.77	11.0	0.54	11.0	11.0	2.39	0.66	0.0	0.58	0.25	8.700000000000001	11.0	2.5100000000000002	11.0	2.59	11.0	0.74	0.97	7.76	0.38	4.3	0.54	0.4	0.21	2.4	2.84	0.29	0.39	0.39	11.0	0.46	11.0	11.0	0.39	0.5	0.5	11.0	0.32	0.35000000000000003	0.39	0.28	0.36	0.39	0.25	0.16	0.38	11.0	0.27	11.0	0.36	0.23	0.27	0.21	11.0	0.4	11.0	11.0	0.37	0.24	11.0	0.26	11.0	11.0	11.0	
11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	7.8100000000000005	6.640000000000001	11.0	3.12	3.5700000000000003	11.0	11.0	2.69	9.08	3.21	0.74	3.25	0.84	0.98	2.5500000000000003	0.3	0.0	11.0	11.0	11.0	0.46	11.0	11.0	11.0	0.65	0.77	0.27	2.15	11.0	2.0	2.58	0.53	11.0	11.0	0.8300000000000001	0.63	11.0	11.0	11.0	0.46	0.39	0.22	0.9400000000000001	0.24	11.0	0.72	0.47000000000000003	0.34	0.64	0.3	0.55	0.3	2.16	0.56	0.21	2.91	11.0	0.74	0.14	0.62	0.13	0.7000000000000001	11.0	11.0	11.0	0.29	1.83	0.24	0.28	0.27	11.0	0.28	11.0	
