0.0042315244006422646	7.732833281070038e-06	0.0
0.004214828133434518	7.678454780635293e-06	0.0
0.0042315244006422646	7.732833281070038e-06	0.0
4.38116435396366e-06	1.0838434139514015e-06	0.0
1.6077741359066302e-06	1.083071358015822e-06	0.0
1.0836483690751751e-06	1.0893705678727262e-06	0.0

0.0037037429089249634	6.768347224067772e-06	0.1
0.0035620471777766697	6.489236883488373e-06	0.1
0.0036845885540862334	6.733343897003917e-06	0.1
3.4725026681050526e-06	8.590522616092544e-07	0.1
1.365399003779312e-06	9.197962078316393e-07	0.1
9.941741302977542e-07	9.994238609071408e-07	0.1

0.0032417895388550436	5.9241577414697415e-06	0.2
0.0030103671359827376	5.484201774063427e-06	0.2
0.003208345628550002	5.863041189095214e-06	0.2
2.7522991163496362e-06	6.808832149337254e-07	0.2
1.1595624023832444e-06	7.811351095936795e-07	0.2
9.120875641577498e-07	9.169038371405988e-07	0.2

0.0028374538062309416	5.1852607119531615e-06	0.3
0.0025441297773774437	4.63482373022457e-06	0.3
0.0027936583749141744	5.105227433923685e-06	0.3
2.1814671290066287e-06	5.39666761961635e-07	0.3
9.847560759156114e-07	6.633774462697244e-07	0.3
8.367786882988641e-07	8.411972932085788e-07	0.3

0.0024835492884396227	4.538523419576359e-06	0.4
0.002150101974862815	3.916995014998577e-06	0.4
0.002432570557946814	4.445363133481433e-06	0.4
1.729026764085148e-06	4.2773886560634954e-07	0.4
8.363021490344993e-07	5.633719836869843e-07	0.4
7.676878851404499e-07	7.717416564731134e-07	0.4

0.002173785897259094	3.972451140703443e-06	0.5
0.00181710011156523	3.3103416312189083e-06	0.5
0.0021181543070997256	3.870788058765898e-06	0.5
1.370423377538628e-06	3.390250244153697e-07	0.5
7.102279453614224e-07	4.784425424592444e-07	0.5
7.043017433791588e-07	7.080208045655075e-07	0.5

0.0019026580825747925	3.476982843629147e-06	0.6
0.0015356726583449808	2.7976450502031188e-06	0.6
0.00184437719762257	3.37047834923456e-06	0.6
1.0861950044469604e-06	2.6871059990517687e-07	0.6
6.031596773422847e-07	4.06316382537846e-07	0.6
6.461492428477897e-07	6.495612300993538e-07	0.6

0.001665346980009276	3.043312369790565e-06	0.7
0.0012978319128256147	2.364353501497693e-06	0.7
0.0016059865117985126	2.934835007804795e-06	0.7
8.609161278353026e-07	2.1297951862377803e-07	0.7
5.1223216257214e-07	3.450633839333058e-07	0.7
5.927982543811596e-07	5.959285220539702e-07	0.7

0.0014576347632954147	2.663731918347112e-06	0.8
0.0010968272859424766	1.998168952719193e-06	0.8
0.00139840845972471	2.555499733440701e-06	0.8
6.823605118164791e-07	1.6880716789446722e-07	0.8
4.35012150562633e-07	2.930443960634874e-07	0.8
5.438523286796289e-07	5.467241376815393e-07	0.8

0.0012758296791431688	2.3314950523167894e-06	0.9
0.0009269537012452757	1.6886980568183935e-06	0.9
0.0012176604260764668	2.2251945578706494e-06	0.9
5.40837664706314e-07	1.337962453699031e-07	0.9
3.6943320815095433e-07	2.488673735397323e-07	0.9
4.989477503084485e-07	5.015824409501116e-07	0.9

0.0011167004322142882	2.0406967914213795e-06	1.0
0.0007833896687881807	1.4271571596693572e-06	1.0
0.0010602745592118384	1.93758220968801e-06	1.0
4.286669209305721e-07	1.0604665369585916e-07	1.0
3.1374042106222933e-07	2.1135012457002104e-07	1.0
4.577508349412847e-07	4.6016798551524275e-07	1.0

0.000977418754002541	1.7861686604821817e-06	1.1
