0.999997	1e-06	1e-06	1e-06	0.0	0.0
0.9999967177088518	1.2618948656281662e-06	1.0023524504578692e-06	1.0000255392882251e-06	1.801829283997411e-08	0.18018018018018017
0.9999964105248015	1.5437894564880956e-06	1.0095138809855527e-06	1.000134034746929e-06	3.60378262701749e-08	0.36036036036036034
0.9999960762043819	1.8475661014496672e-06	1.0217599400267026e-06	1.0004089049871886e-06	5.4060671584422665e-08	0.5405405405405406
0.9999957118567097	2.175648234935433e-06	1.0394518783358417e-06	1.0009518098837986e-06	7.209136709698354e-08	0.7207207207207207
0.9999953150981443	2.530029343345846e-06	1.062900894648417e-06	1.0018340759540288e-06	9.013754166856833e-08	0.9009009009009008
0.9999948823293915	2.9137235950118736e-06	1.0925655960668574e-06	1.003173994995835e-06	1.0820742232033111e-07	1.0810810810810811
0.9999944102840062	3.3294672139044127e-06	1.1288599381230693e-06	1.0050810194216727e-06	1.263078223504374e-07	1.2612612612612613
0.9999938956955429	3.779996423994361e-06	1.1721978763489588e-06	1.0076646016439982e-06	1.4444555505705283e-07	1.4414414414414414
0.9999933347584135	4.268495193736723e-06	1.2230723116861084e-06	1.011042665041549e-06	1.6263141595452915e-07	1.6216216216216215
0.9999927214310582	4.800004408494931e-06	1.2823035529421327e-06	1.0153682643706164e-06	1.8089271587975518e-07	1.8018018018018016
0.9999920510345842	5.378433293776565e-06	1.3505123769279272e-06	1.0207730442912841e-06	1.9924670074563911e-07	1.981981981981982
0.9999913191105803	6.007507970568989e-06	1.4282872758325227e-06	1.0273851852730725e-06	2.1770898794299663e-07	2.1621621621621623
0.9999905212006356	6.69095455985957e-06	1.5162167418449493e-06	1.035332867785502e-06	2.3629519486264342e-07	2.3423423423423424
0.9999896506160553	7.43435551172916e-06	1.6152033743691052e-06	1.0447918359187648e-06	2.5503322271808453e-07	2.5225225225225225
0.9999886976822316	8.245778537058792e-06	1.7265703008019585e-06	1.0560015121282665e-06	2.7396741835367433e-07	2.7027027027027026
0.9999876555480917	9.130941238023307e-06	1.851242989470798e-06	1.0691411034262395e-06	2.9312657732022287e-07	2.8828828828828827
0.9999865174242972	1.009550983315313e-05	1.9901382141381953e-06	1.084388500252235e-06	3.1253915514931663e-07	3.063063063063063
0.9999852764737238	1.1145190319069248e-05	2.144179449624733e-06	1.1019226571926931e-06	3.3223385031850233e-07	3.243243243243243
0.9999839199848765	1.2290578619390017e-05	2.3151139328775823e-06	1.1220533445803431e-06	3.522692266908541e-07	3.423423423423423
0.9999824345246148	1.3542871368057353e-05	2.504790097122276e-06	1.1451064030019934e-06	3.7270751698695945e-07	3.603603603603603
0.9999808096756102	1.4910754785332515e-05	2.7146334687161474e-06	1.1713405142424286e-06	3.935956214955624e-07	3.7837837837837838
0.9999790350205339	1.6402915091476752e-05	2.9460695740165256e-06	1.2010143600864334e-06	4.14980440505407e-07	3.963963963963964
0.9999770994152265	1.802864358871403e-05	3.2006256223815886e-06	1.234403115354296e-06	4.3691244703803606e-07	4.144144144144144
0.9999749824863846	1.9804914782975453e-05	3.481119972562824e-06	1.271991379967917e-06	4.5948747992586615e-07	4.324324324324325
0.9999726661620275	2.1746787343567376e-05	3.790049030205958e-06	1.314211532888371e-06	4.827900658605331e-07	4.504504504504505
0.999970134269328	2.386773890664696e-05	4.1296435110089805e-06	1.3614528580293352e-06	5.068953962545931e-07	4.684684684684685
0.9999673676519123	2.6183731012980176e-05	4.5025508828941214e-06	1.4141732200048158e-06	5.318929718148471e-07	4.864864864864865
0.9999643389391023	2.87175638918752e-05	4.912566016405574e-06	1.4730192998784902e-06	5.579116896106826e-07	5.045045045045045
0.999961025773128	3.1487864355518995e-05	5.362783561611358e-06	1.5385225505092479e-06	5.85056404462287e-07	5.225225225225225
0.999957406193359	3.451292858434592e-05	5.856242692339813e-06	1.6112052987774012e-06	6.134300655457416e-07	5.405405405405405
0.9999534479688331	3.7819603376557836e-05	6.39741621777745e-06	1.6918270686342642e-06	6.431845038978912e-07	5.585585585585585
0.999949114912829	4.143802891783448e-05	6.9913291313932225e-06	1.7812387437299084e-06	6.744903780733715e-07	5.7657657657657655
0.9999443765664089	4.5393576698121526e-05	7.642206885499806e-06	1.8801589224583707e-06	7.074910851204283e-07	5.945945945945946
0.9999392008986093	4.971292701563829e-05	8.354494274017147e-06	1.98934264121753e-06	7.423374598313291e-07	6.126126126126126
0.9999335392104098	5.443663735416785e-05	9.134961751733268e-06	2.109931285537564e-06	7.792591987812507e-07	6.306306306306306
0.999927346037706	5.9602571930097184e-05	9.989928411986746e-06	2.242991258776168e-06	8.184706931458907e-07	6.486486486486486
0.9999205754974252	6.524894375428423e-05	1.092577169640778e-05	2.3895988659320907e-06	8.60188258135758e-07	6.666666666666666
0.9999131664097541	7.142670120498079e-05	1.1951002824906356e-05	2.5511859233762077e-06	9.04700292607772e-07	6.846846846846846
0.9999050632690532	7.818206860253063e-05	1.307334151355555e-05	2.7290523740707252e-06	9.522684567069374e-07	7.027027027027026
0.9998962044700727	8.556634843656569e-05	1.4301358252339553e-05	2.924640127437509e-06	1.0031831109285598e-06	7.207207207207206
0.9998865098751102	9.364627225137007e-05	1.5646208478438057e-05	3.139822321022502e-06	1.057821838926112e-06	7.387387387387387
0.9998759089548892	0.00010248057216810609	1.7117707424667608e-05	3.376248515729771e-06	1.1165170022079702e-06	7.5675675675675675
0.9998643186967762	0.00011213837295222993	1.872741154018621e-05	3.63585907439718e-06	1.1796596569299434e-06	7.747747747747748
0.999851638943879	0.00012270307232569005	2.048926860638161e-05	3.920993716306425e-06	1.2477214725693892e-06	7.927927927927928
0.9998377739326273	0.0001342544103134641	2.2416613671879433e-05	4.233889938087628e-06	1.3211534491240058e-06	8.108108108108107
0.999822604353248	0.000146891728873659	2.4526066368313564e-05	4.577334263673863e-06	1.4005172462064821e-06	8.288288288288287
0.999806016676992	0.00016070955728629291	2.6833439926554745e-05	4.95397844072242e-06	1.4863473544404359e-06	8.468468468468467
0.9997878706132404	0.00017582470282161977	2.9358281255047046e-05	5.367098645838557e-06	1.5793040370721323e-06	8.64864864864865
0.9997680239427679	0.00019235557822779977	3.212040632938133e-05	5.820016053688954e-06	1.6800566212113943e-06	8.82882882882883
0.9997463167810944	0.0002104353006948058	3.5142096342108014e-05	6.316464391739974e-06	1.78935747689085e-06	9.00900900900901
0.9997225734507074	0.00023021013367479859	3.8447836278474705e-05	6.860546128267676e-06	1.90803321099401e-06	9.18918918918919
0.9996966131586852	0.00025183059818602066	4.2062825312800595e-05	7.456483321152996e-06	2.0369344947842457e-06	9.36936936936937
0.9996682230635331	0.00027547389007604773	4.6016736586734045e-05	8.109247063948372e-06	2.1770627401030066e-06	9.54954954954955
0.9996371721019006	0.00030133237287105724	5.0341786202753126e-05	8.824234000400871e-06	2.3295050250035247e-06	9.72972972972973
0.9996032092324506	0.00032961503576674667	5.50729808842252e-05	9.607308390386725e-06	2.495442507928107e-06	9.90990990990991
0.9995660623653855	0.000360548384264961	6.024826764766772e-05	1.0464827224607705e-05	2.6761554771908688e-06	10.09009009009009
0.9995254335337628	0.0003943804615730199	6.590920631293548e-05	1.1403752383462367e-05	2.873045967784907e-06	10.27027027027027
0.9994809944949783	0.00043138449996541503	7.210159038608554e-05	1.2431755786730387e-05	3.0876588834011515e-06	10.45045045045045
0.9994323918403346	0.0004718546749833952	7.887472873712341e-05	1.3557098300896847e-05	3.3216576438725317e-06	10.63063063063063
0.9993792380433268	0.000516113549376277	8.628270016366985e-05	1.4788840505206868e-05	3.576866627828747e-06	10.81081081081081
0.9993211016731988	0.0005645202109263125	9.438572511763976e-05	1.61370731740719e-05	3.855317583128689e-06	10.99099099099099
0.9992575244449509	0.0006174560942381938	0.00010324777617795087	1.761251584703059e-05	4.159168785897679e-06	11.17117117117117
0.9991879874354317	0.0006753530644827486	0.00011294132005579675	1.922731431017359e-05	4.490865719493809e-06	11.35135135135135
0.999111938576225	0.0007386705648746498	0.00012354345739732278	2.099439127004477e-05	4.853010232892156e-06	11.531531531531531
0.9990287746422108	0.0008079105850656312	0.00013513845395379418	2.2927872355805566e-05	5.2484464138977644e-06	11.711711711711711
0.9989378239443527	0.000883632038306383	0.00014782017724717522	2.5043496679910915e-05	5.6803434137396515e-06	11.891891891891891
