0.998	0.001	0.0	0.0	0.0
0.9979949937617834	0.001004504609878018	5.015027821462948e-07	1.2555652861245762e-10	0.01001001001001001
0.9979899649996846	0.00100902948419771	1.0050135186570704e-06	5.025990901727308e-10	0.02002002002002002
0.9979849136164423	0.0010135747104420114	1.5105410191816507e-06	1.1320966544175845e-09	0.03003003003003003
0.9979798394988739	0.001018140390413546	2.01809553567081e-06	2.0151769980905912e-09	0.04004004004004004
0.9979747425809312	0.0010227265835172654	2.527683052252157e-06	3.1524994197306707e-09	0.050050050050050046
0.9979696227466709	0.0010273333940379191	3.0393140715966133e-06	4.545219702531557e-09	0.06006006006006006
0.9979644798882649	0.0010319609189619525	3.5529983609095987e-06	6.194412446393915e-09	0.07007007007007007
0.9979593138978846	0.0010366092552758107	4.068745687396538e-06	8.101152251218418e-09	0.08008008008008008
0.9979541246677022	0.001041278499965939	4.586565818262855e-06	1.026651371690572e-08	0.09009009009009009
0.9979489120898892	0.001045968750018783	5.10646852071397e-06	1.2691571443356498e-08	0.10010010010010009
0.9979436760566174	0.001050680102420788	5.628463561955311e-06	1.537740003047142e-08	0.11011011011011011
0.9979384164600584	0.0010554126541583995	6.152560709192295e-06	1.832507407815114e-08	0.12012012012012012
0.9979331331923842	0.0010601665022180627	6.6787697296303485e-06	2.153566818629634e-08	0.13013013013013014
0.9979278261457665	0.001064941743586223	7.207100390474894e-06	2.501025695480767e-08	0.14014014014014015
0.9979224952123769	0.0010697384752493258	7.737562458931353e-06	2.8749914983585804e-08	0.15015015015015015
0.9979171402843856	0.0010745567941951159	8.270165702423307e-06	3.2755716945083265e-08	0.16016016016016016
0.9979117612538436	0.0010793967975087967	8.804919904738855e-06	3.702874295407173e-08	0.17017017017017017
0.9979063580128256	0.001084258582256058	9.3418348463895e-06	4.1570072035628447e-08	0.18018018018018017
0.9979009304534731	0.0010891422454481314	9.880920298742448e-06	4.638078017373422e-08	0.19019019019019018
0.9978954784679274	0.0010940478840962475	1.0422186033164923e-05	5.146194335236989e-08	0.20020020020020018
0.9978900019483299	0.0010989755952116374	1.0965641821024144e-05	5.6814637555516304e-08	0.21021021021021022
0.9978845007868221	0.001103925475805532	1.1511297433687321e-05	6.243993876715427e-08	0.22022022022022023
0.9978789748755454	0.0011088976228891623	1.2059162642521678e-05	6.833892297126462e-08	0.23023023023023023
0.9978734241066413	0.0011138921334737596	1.2609247218894425e-05	7.451266615182821e-08	0.24024024024024024
0.9978678483722511	0.0011189091045705544	1.3161560934172785e-05	8.096224429282587e-08	0.2502502502502503
0.9978622475645162	0.001123948633190778	1.371611355972397e-05	8.768873337823839e-08	0.2602602602602603
0.9978566215755781	0.0011290108163456616	1.42729148669152e-05	9.469320939204664e-08	0.2702702702702703
0.9978509702975782	0.0011340957510464359	1.483197462711369e-05	1.0197674831823143e-07	0.2802802802802803
0.9978452936062902	0.0011392035490174757	1.5393304099640543e-05	1.0954059282132799e-07	0.2902902902902903
0.9978395913682642	0.00114433433027422	1.595691538229982e-05	1.1738607949271074e-07	0.3003003003003003
0.9978338634695489	0.001149488197304521	1.6522818800314557e-05	1.2551434635927432e-07	0.3103103103103103
0.9978281097962999	0.001154665252500648	1.7091024669241316e-05	1.3392653036507604e-07	0.3203203203203203
0.9978223302346722	0.0011598655982548696	1.766154330463667e-05	1.426237684541732e-07	0.3303303303303303
0.997816524670821	0.001165089336959455	1.8234385022057184e-05	1.5160719757062303e-07	0.34034034034034033
0.9978106929909017	0.0011703365710066724	1.8809560137059422e-05	1.6087795465848287e-07	0.35035035035035034
0.9978048350810694	0.0011756074027887914	1.938707896519995e-05	1.7043717666181e-07	0.36036036036036034
0.9977989508274795	0.0011809019346980807	1.996695182203534e-05	1.8028600052466171e-07	0.37037037037037035
0.997793040116287	0.0011862202691268091	2.0549189023122156e-05	1.904255631910953e-07	0.38038038038038036
0.9977871028336472	0.0011915625084672455	2.1133800884016965e-05	2.0085700160516805e-07	0.39039039039039036
0.9977811388657155	0.0011969287551116586	2.1720797720276332e-05	2.1158145271093724e-07	0.40040040040040037
0.997775147709532	0.0012023194612113062	2.2310225237984034e-05	2.2260401881117445e-07	0.41041041041041043
0.9977691300928587	0.0012077339726736679	2.290201720742864e-05	2.339172602767851e-07	0.42042042042042044
0.9977630853708468	0.0012131728691882494	2.3496232239711386e-05	2.455277253631014e-07	0.43043043043043044
0.9977570134284957	0.0012186362541861933	2.409288075550771e-05	2.574365627923057e-07	0.44044044044044045
0.9977509141502833	0.001224124231567341	2.4691973222918675e-05	2.696449266004193e-07	0.45045045045045046
0.9977447874201663	0.001229636905700235	2.529352015747094e-05	2.82153976137302e-07	0.46046046046046046
0.9977386331215798	0.0012351743814221162	2.5897532122116782e-05	2.9496487606665254e-07	0.47047047047047047
0.9977324511374376	0.0012407367640389262	2.650401972723408e-05	3.080787963660083e-07	0.4804804804804805
0.9977262413501319	0.0012463241593253062	2.711299363062633e-05	3.2149691232674554e-07	0.4904904904904905
0.9977200036415335	0.0012519366735245974	2.7724464537522636e-05	3.3522040455407923e-07	0.5005005005005005
0.9977137378929918	0.0012575744133488402	2.8338443200577707e-05	3.49250458967063e-07	0.5105105105105106
0.9977074439853347	0.0012632374859787756	2.8954940419871873e-05	3.635882667985894e-07	0.5205205205205206
0.9977011217921538	0.0012689260050986401	2.9573967654530766e-05	3.7823509317558555e-07	0.5305305305305306
0.997694771152701	0.0012746401152538484	3.0195539491348518e-05	3.931925539228122e-07	0.5405405405405406
0.9976883919355743	0.0012803799346164603	3.0819667844133366e-05	4.0846196514234164e-07	0.5505505505505506
0.9976819840147647	0.0012861455765120846	3.144636413543464e-05	4.240445878480258e-07	0.5605605605605606
0.9976755472636099	0.0012919371548533276	3.207563984721669e-05	4.399416897119126e-07	0.5705705705705706
0.9976690815547944	0.0012977547841397943	3.2707506520858856e-05	4.561545450642461e-07	0.5805805805805806
0.99766258676035	0.0013035985794580874	3.3341975757155506e-05	4.7268443489346646e-07	0.5905905905905906
0.9976560627516552	0.001309468656481808	3.397905921631602e-05	4.895326468462102e-07	0.6006006006006006
0.9976495093994354	0.0013153651314715554	3.4618768617964786e-05	5.067004752273102e-07	0.6106106106106106
0.9976429265737631	0.0013212881212749266	3.52611157411412e-05	5.24189220999795e-07	0.6206206206206206
0.9976363141440575	0.0013272377433265175	3.5906112424299665e-05	5.420001917848899e-07	0.6306306306306306
0.997629671979085	0.0013332141156479215	3.655377056530961e-05	5.60134701862016e-07	0.6406406406406406
0.9976229999469588	0.0013392173568477304	3.720410212145546e-05	5.785940721687907e-07	0.6506506506506506
0.9976162979151388	0.0013452475861215343	3.785711910943667e-05	5.973796303010279e-07	0.6606606606606606
0.9976095657504324	0.0013513049232519209	3.851283360536768e-05	6.164927105127372e-07	0.6706706706706707
0.9976028033189932	0.0013573894886084769	3.917125774477797e-05	6.359346537161245e-07	0.6806806806806807
0.9975960104863223	0.0013635014031477862	3.983240372261201e-05	6.557068074815922e-07	0.6906906906906907
0.9975891871172674	0.0013696407884134319	4.0496283793229286e-05	6.758105260377386e-07	0.7007007007007007
0.9975823330760235	0.0013758077665359941	4.116291027040431e-05	6.962471702713584e-07	0.7107107107107107
