0.999988	1e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.9999878664050093	1.1072094588059076e-06	2.6056744654702894e-08	3.2385895972371514e-10	4.85533666125589e-12	7.304508197920924e-14	4.461894028105012e-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2502502502502503
0.9999877150168003	1.2293484331442326e-06	5.4298625656199116e-08	1.3101944708535005e-09	2.5472152131033137e-11	4.702538418414059e-13	4.024666340944823e-15	4.13987108601726e-17	2.5283288480333867e-22	0.0	0.0	0.0	0.0	0.0	0.5005005005005005
0.9999875435729328	1.3682998572476139e-06	8.504909723027312e-08	2.9986817098364658e-09	7.768148568874229e-11	1.7235169132459361e-12	2.582708057450051e-14	3.271743954819418e-16	1.893529214860191e-18	1.479599366074995e-20	9.034609087207234e-26	0.0	0.0	0.0	0.7507507507507508
0.999987349036856	1.526591459562659e-06	1.1874017361277551e-07	5.445667910144665e-09	1.8076032798685283e-10	4.9714181806563115e-12	1.0922929152163008e-13	2.0096530320718296e-15	2.9653415680554814e-17	3.678010424173744e-19	3.3912616489342604e-21	2.647301320183142e-23	1.61647181149181e-28	0.0	1.001001001001001
0.9999871286710158	1.7065031430002498e-06	1.5575714779126505e-07	8.707988291593518e-09	3.4837395472635526e-10	1.1946947375206305e-11	3.741121849787789e-13	1.0087043211436754e-14	2.347695211505187e-16	4.2813846863758754e-18	6.099113164055108e-20	4.76222906013093e-22	2.9078703572118444e-27	0.0	1.2512512512512513
0.9999868784843896	1.911357913142426e-06	1.966649237257087e-07	1.2863893891311728e-08	6.032782079647597e-10	2.4638474679963398e-11	9.33585530992502e-13	2.8801405933828896e-14	7.380767288502949e-16	1.41928544972733e-17	2.1001794294907052e-19	1.6398606105454756e-21	1.0013172401315354e-26	0.0	1.5015015015015016
0.9999865948784743	2.1441517907832945e-06	2.4197349472110706e-07	1.7983004863347514e-08	9.66565761669458e-10	4.472963703009191e-11	1.8771244126740554e-12	6.135986586634928e-14	1.6282335006974193e-15	3.1841183252254037e-17	4.765496140022043e-19	3.721008658149093e-21	2.2720895276849345e-26	0.0	1.751751751751752
0.9999862742547642	2.4078807986238206e-06	2.9219285439726883e-07	2.413494141923731e-08	1.4593292954479382e-09	7.390407364584426e-11	3.2942042128956967e-12	1.1096957144090015e-13	2.993899568287312e-15	5.896539052611746e-17	8.86665356313492e-19	6.923315449906951e-21	4.265489119684054e-26	2.79114019510941e-30	2.002002002002002
0.9999859106193004	2.7075378908357538e-06	3.4816267458268156e-07	3.1449527491320043e-08	2.108568000330898e-09	1.1623844966838999e-10	5.588220738500243e-12	2.0572501918383212e-13	6.25338663205118e-15	1.4631267019858244e-16	2.8206100082858036e-18	3.8542136911723374e-20	3.9855535116271876e-22	2.9229928396020012e-24	2.2522522522522523
0.9999854967129355	3.0491707263259733e-06	4.108967508415995e-07	4.008838437220054e-08	2.9444006664225685e-09	1.770733372918002e-10	9.328370857839365e-12	3.868652748088346e-13	1.3527278978198388e-14	3.7051450624936275e-16	8.373848194143034e-18	1.4018165860501624e-19	1.8045106882138146e-21	1.323576453117277e-23	2.5025025025025025
0.9999850270263294	3.437368264325341e-06	4.81168058508226e-07	5.016915630804287e-08	3.992631551042512e-09	2.600012736941126e-10	1.485454180724106e-11	6.774499286026723e-13	2.596488925716244e-14	7.72403353484245e-16	1.8652666396484767e-17	3.336563709677276e-19	4.535777772845895e-21	3.326996015214352e-23	2.752752752752753
0.9999844960501426	3.8767194640647175e-06	5.59749572916764e-07	6.180948754501106e-08	5.279064911510281e-09	3.686147960533647e-10	2.2506620823033312e-11	1.1005385708521075e-12	4.47155301193768e-14	1.3928116667090144e-15	3.4763351097910585e-17	6.407807644377979e-19	8.910225711860344e-21	6.535722198880502e-23	3.0030030030030033
0.9999838962045937	4.373538756454176e-06	6.477013011787345e-07	7.517590430053489e-08	6.836726363024111e-09	5.08069301946415e-10	3.286364593071831e-11	1.7090138472857256e-12	7.360394049326529e-14	2.4487550209787698e-15	6.619671230279362e-17	1.3729833610211865e-18	2.2827318398123322e-20	2.6003411696338602e-22	3.2532532532532534
0.9999832133876364	4.939576120370611e-06	7.469874524348233e-07	9.058891984539807e-08	8.721390104608888e-09	6.884434819636041e-10	4.725802340954511e-11	2.6497064239467684e-12	1.2488293612873346e-13	4.71225769569045e-15	1.4885632606118929e-16	3.754029279966156e-18	7.806991498452515e-20	1.234709538262273e-21	3.503503503503504
0.9999824377109796	5.583069860571645e-06	8.589880697243791e-07	1.0826956302797337e-07	1.0974133452185573e-08	9.16635298503273e-10	6.653544066237502e-11	4.008751185421023e-12	2.0536031427343474e-13	8.59677668044725e-15	3.0158161454076025e-16	8.418262144076583e-18	1.9099083858584566e-19	3.3051662182591848e-21	3.753753753753754
0.9999815597406657	6.311879647878531e-06	9.850202104272234e-07	1.2842813613796513e-07	1.3634449081838675e-08	1.19919976311042e-09	9.148910633754529e-11	5.865738706693238e-12	3.212567821663518e-13	1.447710770535671e-14	5.41372117409847e-16	1.5936473272098015e-17	3.762792228385528e-19	6.754665107208337e-21	4.004004004004004
0.9999805693550172	7.134438266540285e-06	1.126496364010261e-06	1.5129101121652273e-07	1.6744377160999128e-08	1.5431527623564172e-09	1.2299586979345724e-10	8.311413994143747e-12	4.800574808595611e-13	2.2850424984730876e-14	8.945130525636278e-16	2.7420891369191457e-17	6.719990392967043e-19	1.2641996516005963e-20	4.2542542542542545
0.9999794458150729	8.068026447123054e-06	1.2863023373371384e-06	1.7733265133045796e-07	2.0385287011824285e-08	1.9626253493655136e-09	1.632238579554245e-10	1.1608728471599117e-11	7.08768368677535e-13	3.610322900958363e-14	1.5306455225938695e-15	5.234266450443353e-17	1.4770840298700091e-18	3.399887237603937e-20	4.504504504504505
0.99997817022711	9.128387184585045e-06	1.4670678809459387e-06	2.0698440237673368e-07	2.4631712715898704e-08	2.4705119914405052e-09	2.1411677917486817e-10	1.5990704816651373e-11	1.0310027685534526e-12	5.629366336339792e-14	2.5944959842972726e-15	9.872019595290615e-17	3.1277502982938732e-18	8.177616153410262e-20	4.754754754754755
0.9999767260526278	1.0329300742658637e-05	1.6710959208262544e-06	2.406225764641924e-07	2.954946400711082e-08	3.0781288054885357e-09	2.773318989710582e-10	2.1652165326748233e-11	1.4660437197319288e-12	8.506076424064668e-14	4.198990399619386e-15	1.7271763813172327e-16	5.880162562213625e-18	1.642687914143442e-19	5.005005005005005
0.999975089545481	1.169055376214493e-05	1.901690025719544e-06	2.78791151478989e-07	3.5231638680850494e-08	3.801480571235775e-09	3.553604616180298e-10	2.8917250408078544e-11	2.0499829107183945e-12	1.258101772241553e-13	6.624703331616504e-15	2.9432702685925703e-16	1.0926752337978335e-17	3.413988336297076e-19	5.255255255255256
0.999973230166066	1.3237594105694691e-05	2.1630969053898403e-06	3.221921362052887e-07	4.179705449118466e-08	4.660991298185854e-09	4.51479765727502e-10	3.823198733713361e-11	2.8347547737171884e-12	1.8361263944107745e-13	1.0310224052181208e-14	4.9657366488838065e-16	2.0342415562219057e-17	7.217487607925679e-19	5.505505505505506
0.999971123302054	1.4990930234560553e-05	2.4587403815022364e-06	3.7138965787813046e-07	4.9342088594863464e-08	5.673229229309822e-09	5.682812795378807e-10	4.993605741182031e-11	3.858470988096828e-12	2.620860999596492e-13	1.555627440909199e-14	8.01111363334992e-16	3.543210025094218e-17	1.3714449717006728e-18	5.755755755755756
0.9999687411121332	1.697376139486163e-05	2.7924926539640877e-06	4.270228252181472e-07	5.797543741629873e-08	6.8568511947168615e-09	7.087177739848951e-10	6.442886231500248e-11	5.167550507784165e-12	3.658604942779349e-13	2.2767777974927122e-14	1.2388135248052889e-15	5.823466668201056e-17	2.4110316799068883e-18	6.0060060060060065
0.9999660381654344	1.922394461241297e-05	3.1706684144656496e-06	4.90139205587305e-07	6.787290206343105e-08	8.241891805648559e-09	8.777106080471251e-10	8.243506237227321e-11	6.853638307970432e-12	5.050707837479292e-13	3.29162751192433e-14	1.890671184165346e-15	9.477595503993644e-17	4.256400838205058e-18	6.256256256256257
0.9999629749279972	2.177442288400633e-05	3.5987635079305225e-06	5.616494303545365e-07	7.918778676068249e-08	9.854571265716893e-09	1.0795211704362915e-09	1.0457027476329166e-10	8.99321731436108e-12	6.880063666567294e-13	4.678334760646059e-14	2.8208734114125543e-15	1.4974516821606743e-16	7.224428900950469e-18	6.506506506506507
0.9999595048227985	2.466400823307225e-05	4.083252000034329e-06	6.426274356082743e-07	9.210046156149899e-08	1.1725625915502472e-08	1.3191871744878319e-09	1.3158008880726482e-10	1.1682675264467942e-11	9.25583698776495e-13	6.545406167595369e-14	4.1248610612719904e-15	2.3058112152239247e-16	1.1861773850716138e-17	6.756756756756757
0.9999555667219817	2.7943638023326978e-05	4.632628859846731e-06	7.344846342125618e-07	1.0684714053515369e-07	1.389513718719495e-08	1.60335466585742e-09	1.6447871299168442e-10	1.5058850897728048e-11	1.2339884879052163e-12	9.061181242789968e-14	5.958455657279819e-15	3.4997177487799627e-16	1.9148088517998623e-17	7.007007007007008
