0.999994	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	0.0	0.0
0.9999934345608747	1.5424947186843933e-06	1.004872916725846e-06	1.0000529026359479e-06	1.0000005692698446e-06	1.0000000000025038e-06	1e-06	1.8018018018018017e-08	0.18018018018018017
0.9999928175582861	2.1264170700724475e-06	1.0197072570991229e-06	1.0002776424548855e-06	1.0000036853474382e-06	1.000000022815606e-06	1.0000000001672555e-06	3.6036036036036776e-08	0.36036036036036034
0.9999921443447439	2.755666476911935e-06	1.045074002920682e-06	1.0008470145075609e-06	1.0000135596712934e-06	1.0000001466875454e-06	1.0000000013312533e-06	5.4054054059660196e-08	0.5405405405405406
0.9999914089569125	3.435242373653e-06	1.081717736689352e-06	1.0019711099083205e-06	1.000039169934787e-06	1.0000006171906457e-06	1.0000000080638722e-06	7.207207215595222e-08	0.7207207207207207
0.9999906067687587	4.169015753074782e-06	1.1302374716409751e-06	1.0037924298312514e-06	1.000093409096495e-06	1.000002048551549e-06	1.0000000385040586e-06	9.009009072002662e-08	0.9009009009009008
0.9999897303689974	4.963194628549593e-06	1.191574208603424e-06	1.0065571250451772e-06	1.0001917680499584e-06	1.0000050534813942e-06	1.0000001088941677e-06	1.0810811008307182e-07	1.0810810810810811
0.9999887729316719	5.823497875764741e-06	1.2665912313709167e-06	1.0104951560353064e-06	1.0003475739534053e-06	1.0000101286952794e-06	1.0000002318601383e-06	1.261261304951702e-07	1.2612612612612613
0.9999877273583737	6.7558704801912554e-06	1.3561925208651957e-06	1.0158398431786563e-06	1.0005762267316922e-06	1.0000179716011658e-06	1.0000004311362293e-06	1.4414415262621606e-07	1.4414414414414414
0.999986583549183	7.768748404131285e-06	1.4617304048247042e-06	1.0228615216709467e-06	1.0009159612952414e-06	1.000031490574024e-06	1.0000008528333935e-06	1.6216218177103415e-07	1.6216216216216215
0.9999853323399647	8.869790994872476e-06	1.5844174293306656e-06	1.0318189865507966e-06	1.0013978932619851e-06	1.000052904672828e-06	1.0000016049090458e-06	1.8018022178252863e-07	1.8018018018018016
0.999983965153964	1.0066170128603366e-05	1.725378401344134e-06	1.042963789250972e-06	1.0020486695629645e-06	1.0000840002819058e-06	1.0000027713721246e-06	1.9819827560852923e-07	1.981981981981982
0.9999824727071741	1.1365646711292415e-05	1.8858375956297109e-06	1.0565622589488277e-06	1.0028984439330567e-06	1.0001269928616822e-06	1.0000044746654258e-06	2.1621634869764275e-07	2.1621621621621623
0.9999808395353654	1.2781128801858587e-05	2.067888472205368e-06	1.0730098580408796e-06	1.004008013813665e-06	1.000187847293014e-06	1.0000071730805448e-06	2.3423446835116197e-07	2.3423423423423424
0.999979052442793	1.4323635168940945e-05	2.273305451949106e-06	1.0926546498783618e-06	1.0054269287082676e-06	1.000271152211745e-06	1.000011201633963e-06	2.5225265384923337e-07	2.5225225225225225
